date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2006-09-26,2006,Campionati Internazionali Di Sicilia,Clay, Hajek J.,79.0,Ulihrach B.,362.0,1.5,2.5,1,0.0,,
2006-09-28,2006,Campionati Internazionali Di Sicilia,Clay, Hajek J.,79.0,Verdasco F.,28.0,4.33,1.19,0,1.0,1.0,1.5
2005-01-04,2005,Qatar Exxon Mobil Open,Hard,Abdulla M.,1349.0,Verdasco F.,36.0,,,0,1.0,1.0,1.5
2002-09-09,2002,Brasil Open,Hard,Abel M.,253,Hrbaty D.,44.0,,,0,1.0,1.0,1.5
2002-09-30,2002,Japan Open,Hard,Abel M.,238,Kucera K.,68.0,2.5,1.5,0,2.0,0.5,1.5
2003-02-24,2003,Dubai Championships,Hard,Abel M.,217.0,Heuberger I.,145,2.0,1.72,1,3.0,0.3333333333333333,2.0
2003-02-27,2003,Dubai Championships,Hard,Abel M.,217,Federer R.,5.0,7.5,1.071,0,4.0,0.5,2.0
2003-06-10,2003,Gerry Weber Open,Grass,Abel M.,192,Bjorkman J.,68.0,4.5,1.167,0,5.0,0.4,3.375
2003-07-14,2003,Mercedes Cup,Clay,Abel M.,191.0,Dupuis A.,71,3.75,1.222,1,6.0,0.3333333333333333,3.6
2003-07-16,2003,Mercedes Cup,Clay,Abel M.,191,Schuettler R.,8.0,5.5,1.125,0,7.0,0.42857142857142855,3.625
2003-08-25,2003,US Open,Hard,Abel M.,251,Ulihrach B.,188.0,1.727,2.0,0,8.0,0.375,3.892857142857143
2004-05-10,2004,Hamburg TMS,Clay,Abel M.,411.0,Saretta F.,55.0,3.75,1.25,0,8.0,0.25,3.9252857142857143
2001-02-19,2001,Copa AT&T,Clay,Acasuso J.,172.0,Portas A.,52,,,1,8.0,0.25,3.9252857142857143
2001-02-19,2001,Copa AT&T,Clay,Acasuso J.,172.0,Arazi H.,43,,,1,9.0,0.3333333333333333,3.9252857142857143
2001-02-19,2001,Copa AT&T,Clay,Acasuso J.,172.0,Gaudio G.,29,,,1,9.0,0.4444444444444444,3.9252857142857143
2001-02-19,2001,Copa AT&T,Clay,Acasuso J.,172.0,Squillari F.,17,,,1,9.0,0.5555555555555556,4.162833333333333
2001-02-19,2001,Copa AT&T,Clay,Acasuso J.,172,Kuerten G.,2.0,,,0,9.0,0.5555555555555556,4.5954
2001-02-26,2001,Sybase Open,Hard,Acasuso J.,110,Balcells J.,72.0,,,0,9.0,0.5555555555555556,3.86925
2001-03-05,2001,Franklin Templeton Tennis Classic,Hard,Acasuso J.,109.0,Lee H.T.,80,,,1,9.0,0.5555555555555556,3.6590000000000003
2001-03-05,2001,Franklin Templeton Tennis Classic,Hard,Acasuso J.,109,Norman M.,5.0,,,0,9.0,0.5555555555555556,3.6135
2001-04-23,2001,Open Seat Godo,Clay,Acasuso J.,83,Luzzi F.,180.0,,,0,9.0,0.5555555555555556,1.727
2001-05-28,2001,French Open,Clay,Acasuso J.,91,Enqvist T.,14.0,,,0,9.0,0.5555555555555556,
2001-05-28,2001,French Open,Clay,Acasuso J.,91.0,Gustafsson M.,57,,,1,10.0,0.5,
2001-06-25,2001,Wimbledon,Grass,Acasuso J.,81,Sargsian S.,124.0,,,0,10.0,0.5,
2001-07-09,2001,Swedish Open,Clay,Acasuso J.,80,Portas A.,26.0,,,0,10.0,0.4,
2001-07-09,2001,Swedish Open,Clay,Acasuso J.,80.0,Sanchez D.,95,,,1,10.0,0.3,
2001-07-16,2001,Mercedes Cup,Clay,Acasuso J.,79,Boutter J.,65.0,,,0,10.0,0.3,
2001-07-23,2001,Generali Open,Clay,Acasuso J.,79,Bruguera S.,60.0,,,0,10.0,0.3,
2001-08-27,2001,US Open,Hard,Acasuso J.,77,Mantilla F.,63.0,,,0,10.0,0.3,
2001-09-10,2001,Gelsor Open,Clay,Acasuso J.,83,Behrend T.,144.0,,,0,10.0,0.2,
2001-09-24,2001,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,84,Portas A.,22.0,,,0,10.0,0.2,
2001-09-24,2001,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,84.0,Gross O.,142,,,1,10.0,0.2,
2002-01-14,2002,Australian Open,Hard,Acasuso J.,85,Lapentti N.,27.0,,,0,10.0,0.3,
2002-01-14,2002,Australian Open,Hard,Acasuso J.,85.0,Vacek J.,72,,,1,10.0,0.2,
2002-02-11,2002,Bellsouth Open,Clay,Acasuso J.,78,Gonzalez F.,94.0,,,0,10.0,0.3,
2002-02-11,2002,Bellsouth Open,Clay,Acasuso J.,78.0,Russell M.,91,,,1,10.0,0.3,
2002-02-11,2002,Bellsouth Open,Clay,Acasuso J.,78.0,Blanco G.,54,,,1,10.0,0.3,
2002-02-18,2002,Copa AT&T,Clay,Acasuso J.,73,Lopez F.,203.0,,,0,10.0,0.4,
2002-02-18,2002,Copa AT&T,Clay,Acasuso J.,73.0,Gaudenzi A.,54,,,1,10.0,0.4,
2002-02-18,2002,Copa AT&T,Clay,Acasuso J.,73.0,Portas A.,26,,,1,10.0,0.5,
2002-02-25,2002,Abierto Mexicano,Clay,Acasuso J.,94.0,Bruguera S.,107,,,1,10.0,0.6,
2002-02-25,2002,Abierto Mexicano,Clay,Acasuso J.,94,Moya C.,32.0,,,0,10.0,0.7,
2002-03-18,2002,NASDAQ-100 Open,Hard,Acasuso J.,89,Nieminen J.,66.0,,,0,10.0,0.6,
2002-04-22,2002,Open Seat Godo,Clay,Acasuso J.,110,Ferrero J.C.,2.0,,,0,10.0,0.6,
2002-04-22,2002,Open Seat Godo,Clay,Acasuso J.,110.0,Marin J.A.,109,,,1,10.0,0.5,
2002-04-29,2002,Mallorca Open,Clay,Acasuso J.,107,Pioline C.,94.0,,,0,10.0,0.6,
2002-05-06,2002,Rome TMS,Clay,Acasuso J.,104,Malisse X.,37.0,,,0,10.0,0.5,
2002-05-27,2002,French Open,Clay,Acasuso J.,96,Sanchez D.,64.0,,,0,10.0,0.4,
2002-06-24,2002,Wimbledon,Grass,Acasuso J.,87,Rosset M.,115.0,3.5,1.286,0,10.0,0.4,
2002-07-15,2002,Energis Open,Clay,Acasuso J.,93,Gaudio G.,24.0,2.75,1.4,0,10.0,0.3,3.5
2002-07-15,2002,Energis Open,Clay,Acasuso J.,93.0,Russell M.,167,1.364,2.875,1,10.0,0.2,3.125
2002-07-22,2002,Idea Prokom Open,Clay,Acasuso J.,91.0,Hrbaty D.,52,2.0,1.727,1,10.0,0.2,2.538
2002-07-22,2002,Idea Prokom Open,Clay,Acasuso J.,91.0,Vacek J.,66,1.4,2.75,1,10.0,0.3,2.4035
2002-07-22,2002,Idea Prokom Open,Clay,Acasuso J.,91.0,Moya C.,16,3.25,1.333,1,10.0,0.4,2.2028
2002-07-22,2002,Idea Prokom Open,Clay,Acasuso J.,91.0,Squillari F.,133,1.667,2.1,1,10.0,0.5,2.377333333333333
2002-07-22,2002,Idea Prokom Open,Clay,Acasuso J.,91.0,Horna L.,80,1.533,2.375,1,10.0,0.5,2.275857142857143
2002-08-26,2002,US Open,Hard,Acasuso J.,58,Llodra M.,95.0,2.1,1.667,0,10.0,0.6,2.183
2002-09-09,2002,Open Romania,Clay,Acasuso J.,56,Ferrer D.,81.0,1.667,2.1,0,10.0,0.6,2.1737777777777776
2002-09-09,2002,Open Romania,Clay,Acasuso J.,56.0,Squillari F.,100,1.571,2.25,1,10.0,0.6,2.1231
2002-09-09,2002,Open Romania,Clay,Acasuso J.,56.0,Pavel A.,33,2.1,1.667,1,10.0,0.7,1.9302
2002-09-09,2002,Open Romania,Clay,Acasuso J.,56.0,Norman D.,117,1.333,3.0,1,10.0,0.8,1.8652000000000002
2002-09-09,2002,Open Romania,Clay,Acasuso J.,56.0,Hanescu V.,214,1.286,3.5,1,10.0,0.8,1.8620999999999999
2002-09-23,2002,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,46,Gonzalez F.,24.0,,,0,10.0,0.8,1.7907
2002-09-23,2002,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,46.0,Vinciguerra A.,99,1.125,5.5,1,10.0,0.7,1.8341111111111112
2002-09-23,2002,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,46.0,Rios M.,22,2.1,1.667,1,10.0,0.7,1.598
2002-09-23,2002,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,46.0,Coutelot N.,123,1.2,4.0,1,10.0,0.7,1.646111111111111
2002-09-23,2002,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,46.0,Horna L.,84,1.5,2.5,1,10.0,0.7,1.609111111111111
2002-10-07,2002,Grand Prix de Lyon,Carpet,Acasuso J.,38,Gonzalez F.,20.0,,,0,10.0,0.8,1.5424444444444445
2002-10-14,2002,Madrid Masters,Hard,Acasuso J.,39,Lapentti N.,30.0,,,0,10.0,0.8,1.526875
2002-10-21,2002,Swiss Indoors,Carpet,Acasuso J.,40,Calleri A.,44.0,3.0,1.333,0,10.0,0.7,1.5205714285714287
2003-01-06,2003,Heineken Open,Hard,Acasuso J.,43,Mantilla F.,77.0,2.25,1.571,0,10.0,0.6,1.6491428571428572
2003-01-14,2003,Australian Open,Hard,Acasuso J.,42.0,Carraz G.,130,1.833,1.833,1,10.0,0.5,1.7801428571428575
2003-01-16,2003,Australian Open,Hard,Acasuso J.,42,Blake J.,28.0,6.0,1.111,0,10.0,0.5,1.858285714285714
2003-02-11,2003,Bellsouth Open,Clay,Acasuso J.,41.0,Horna L.,90,1.444,2.625,1,10.0,0.5,2.376
2003-02-12,2003,Bellsouth Open,Clay,Acasuso J.,41,Sanchez D.,57.0,,,0,10.0,0.5,2.4158749999999998
2003-02-18,2003,Copa AT&T,Clay,Acasuso J.,40,Coria G.,36.0,,,0,10.0,0.4,2.4609999999999994
2003-03-11,2003,Pacific Life Open,Hard,Acasuso J.,47,Corretja A.,17.0,3.75,1.25,0,10.0,0.3,2.6711666666666662
2003-03-19,2003,NASDAQ-100 Open,Hard,Acasuso J.,46.0,Ferrer D.,51,1.833,1.833,1,10.0,0.2,3.0461666666666667
2003-03-21,2003,NASDAQ-100 Open,Hard,Acasuso J.,46,Srichaphan P.,13.0,3.25,1.333,0,10.0,0.3,2.8728571428571428
2003-04-07,2003,Estoril Open,Clay,Acasuso J.,45.0,Sanchez D.,46,2.0,1.727,1,10.0,0.3,2.92
2003-04-09,2003,Estoril Open,Clay,Acasuso J.,45,Gonzalez F.,23.0,2.5,1.5,0,10.0,0.4,2.795
2003-04-15,2003,Monte Carlo Masters,Clay,Acasuso J.,45,Coria G.,26.0,2.75,1.4,0,10.0,0.4,2.82625
2003-04-21,2003,Open Seat Godo,Clay,Acasuso J.,47.0,Gonzalez F.,24,2.75,1.4,1,10.0,0.3,2.940875
2003-04-23,2003,Open Seat Godo,Clay,Acasuso J.,47.0,Mathieu P.H.,43,1.4,2.75,1,10.0,0.4,2.534625
2003-04-24,2003,Open Seat Godo,Clay,Acasuso J.,47,Davydenko N.,44.0,1.833,1.833,0,10.0,0.4,2.529125
2003-04-28,2003,CAM Open Comunidad Valenciana,Clay,Acasuso J.,45,Hipfl M.,207.0,1.125,5.5,0,10.0,0.4,2.4517777777777776
2003-05-27,2003,French Open,Clay,Acasuso J.,50,Martin T.,94.0,1.615,2.2,0,10.0,0.4,2.3190999999999997
2003-06-17,2003,Ordina Open,Grass,Acasuso J.,46,van Lottum J.,92.0,2.75,1.4,0,10.0,0.4,2.1056
2003-06-23,2003,Wimbledon,Grass,Acasuso J.,53,Robredo T.,21.0,7.0,1.083,0,10.0,0.3,2.1973000000000003
2003-08-04,2003,Montreal TMS,Hard,Acasuso J.,80.0,Santoro F.,61,2.75,1.4,1,10.0,0.3,2.5723
2003-08-06,2003,Montreal TMS,Hard,Acasuso J.,80,Larose S.,314.0,1.727,2.0,0,10.0,0.3,2.6473
2003-08-12,2003,Western & Southern Financial Group Masters,Hard,Acasuso J.,76,Martin T.,107.0,3.5,1.286,0,10.0,0.3,2.57
2003-08-19,2003,TD Waterhouse Cup,Hard,Acasuso J.,75,Robredo T.,17.0,4.0,1.2,0,10.0,0.3,2.6450000000000005
2003-08-27,2003,US Open,Hard,Acasuso J.,75,Federer R.,2.0,10.0,1.03,0,10.0,0.2,2.7700000000000005
2003-09-09,2003,Open Romania,Clay,Acasuso J.,74.0,Seppi A.,268,1.286,3.25,1,10.0,0.1,3.63
2003-09-12,2003,Open Romania,Clay,Acasuso J.,74.0,Andreev I.,121,1.364,3.0,1,10.0,0.2,3.5753
2003-09-14,2003,Open Romania,Clay,Acasuso J.,74.0,van Lottum J.,87,1.44,2.62,1,10.0,0.3,3.5992000000000006
2003-09-14,2003,Open Romania,Clay,Acasuso J.,74,Sanchez D.,50.0,,,0,10.0,0.4,3.5817
2003-09-23,2003,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,74.0,Giner J.,558,1.143,5.0,1,10.0,0.4,3.6741111111111113
2003-09-24,2003,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,74,Massu N.,28.0,2.75,1.4,0,10.0,0.5,3.0233333333333334
2004-01-19,2004,Australian Open,Hard,Acasuso J.,101.0,Srichaphan P.,15.0,7.5,1.071,0,10.0,0.4,3.0233333333333334
2004-02-09,2004,Bellsouth Open,Clay,Acasuso J.,113.0,Lapentti N.,60.0,2.2,1.615,1,10.0,0.4,3.664777777777778
2004-02-11,2004,Bellsouth Open,Clay,Acasuso J.,113.0,Gaudio G.,34.0,2.75,1.4,0,10.0,0.5,3.5203333333333333
2004-02-18,2004,ATP Buenos Aires 2004,Clay,Acasuso J.,111.0,Gaudio G.,35.0,3.25,1.286,1,10.0,0.5,3.3814444444444445
2004-02-19,2004,ATP Buenos Aires 2004,Clay,Acasuso J.,111.0,Patience O.,131.0,1.444,2.625,1,10.0,0.6,2.6314444444444445
2004-02-21,2004,ATP Buenos Aires 2004,Clay,Acasuso J.,111.0,Ferrer D.,70.0,1.833,1.833,1,10.0,0.6,2.649
2004-02-21,2004,ATP Buenos Aires 2004,Clay,Acasuso J.,111.0,Moya C.,7.0,2.75,1.4,0,10.0,0.6,2.7011111111111115
2004-02-25,2004,Brasil Open,Clay,Acasuso J.,92.0,Volandri F.,43.0,2.2,1.615,1,10.0,0.5,2.8466666666666667
2004-02-25,2004,Brasil Open,Clay,Acasuso J.,92.0,Rochus C.,113.0,1.25,3.5,1,10.0,0.6,2.782
2004-02-26,2004,Brasil Open,Clay,Acasuso J.,92.0,Behrend T.,103.0,1.533,2.375,1,10.0,0.6,2.7927
2004-02-28,2004,Brasil Open,Clay,Acasuso J.,92.0,Kuerten G.,17.0,2.75,1.4,0,10.0,0.7,2.6710000000000003
2004-03-02,2004,Abierto Mexicano,Clay,Acasuso J.,78.0,Gaudio G.,33.0,2.375,1.533,0,10.0,0.7,2.196
2004-04-13,2004,U.S. Men's Clay Court Championships,Clay,Acasuso J.,72.0,Burgsmuller L.,90.0,1.4,2.75,1,10.0,0.6,2.2135000000000002
2004-04-16,2004,U.S. Men's Clay Court Championships,Clay,Acasuso J.,72.0,Pavel A.,41.0,2.0,1.727,0,10.0,0.7,2.0785
2004-04-27,2004,Open Seat Godo,Clay,Acasuso J.,77.0,Martin A.,56.0,2.25,1.571,0,10.0,0.6,1.9535
2004-06-14,2004,Ordina Open,Grass,Acasuso J.,98.0,van Scheppingen D.,88.0,,,0,10.0,0.5,2.0341
2004-06-21,2004,Wimbledon,Grass,Acasuso J.,97.0,Koubek S.,95.0,3.25,1.333,0,10.0,0.4,2.0564444444444443
2004-07-05,2004,Allianz Suisse Open,Clay,Acasuso J.,95.0,Novak J.,18.0,3.0,1.33,0,10.0,0.4,2.112
2004-07-13,2004,Priority Telecom Dutch Open,Clay,Acasuso J.,95.0,Gonzalez F.,21.0,4.0,1.2,0,10.0,0.3,2.2008888888888887
2004-07-20,2004,Croatia Open,Clay,Acasuso J.,93.0,Rochus C.,125.0,1.571,2.25,0,10.0,0.2,2.5064444444444445
2004-08-10,2004,Idea Prokom Open,Clay,Acasuso J.,105.0,Przysiezny M.,375.0,1.25,3.5,1,10.0,0.1,2.510666666666667
2004-08-12,2004,Idea Prokom Open,Clay,Acasuso J.,105.0,Ferrer D.,53.0,3.0,1.364,1,10.0,0.2,2.344
2004-08-14,2004,Idea Prokom Open,Clay,Acasuso J.,105.0,Vanek J.,163.0,1.5,2.5,1,10.0,0.3,2.4134444444444445
2004-08-14,2004,Idea Prokom Open,Clay,Acasuso J.,105.0,Monaco J.,99.0,1.833,1.833,1,10.0,0.3,2.4245555555555556
2004-08-15,2004,Idea Prokom Open,Clay,Acasuso J.,105.0,Nadal R.,71.0,3.5,1.25,0,10.0,0.4,2.406
2004-08-31,2004,US Open,Hard,Acasuso J.,79.0,Massu N.,11.0,6.5,1.1,0,10.0,0.4,2.544888888888889
2004-09-14,2004,Open Romania,Clay,Acasuso J.,95.0,Squillari F.,135.0,,,1,10.0,0.4,2.9404
2004-09-15,2004,Open Romania,Clay,Acasuso J.,95.0,Sanchez D.,77.0,2.0,1.72,1,10.0,0.5,2.906
2004-09-17,2004,Open Romania,Clay,Acasuso J.,95.0,Mathieu P.H.,79.0,1.66,2.1,1,10.0,0.6,2.794888888888889
2004-09-18,2004,Open Romania,Clay,Acasuso J.,95.0,Volandri F.,53.0,2.1,1.66,1,10.0,0.7,2.5348888888888887
2004-09-19,2004,Open Romania,Clay,Acasuso J.,95.0,Andreev I.,49.0,2.0,1.72,1,10.0,0.8,2.5936666666666666
2004-09-27,2004,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,70.0,Falla A.,118.0,1.33,3.0,1,10.0,0.8,2.677
2004-09-30,2004,Campionati Internazionali Di Sicilia,Clay,Acasuso J.,70.0,Berdych T.,55.0,1.533,2.375,0,10.0,0.8,2.4914444444444444
2004-10-12,2004,Open de Moselle,Hard,Acasuso J.,67.0,Haehnel J.,185.0,,,0,10.0,0.7,2.495111111111111
2005-01-09,2005,Heineken Open,Hard,Acasuso J.,66.0,Benneteau J.,64.0,3.5,1.25,1,10.0,0.6,2.577875
2005-01-12,2005,Heineken Open,Hard,Acasuso J.,66.0,Hrbaty D.,20.0,5.0,1.14,1,10.0,0.7,2.577875
2005-01-13,2005,Heineken Open,Hard,Acasuso J.,66.0,Hernych J.,78.0,2.2,1.61,0,10.0,0.8,2.390375
2005-01-18,2005,Australian Open,Hard,Acasuso J.,63.0,Gonzalez F.,16.0,5.5,1.12,0,10.0,0.7,2.369222222222222
2005-02-01,2005,Bellsouth Open,Clay,Acasuso J.,59.0,Patience O.,145.0,1.33,3.0,1,10.0,0.6,2.758111111111111
2005-02-03,2005,Bellsouth Open,Clay,Acasuso J.,59.0,Saretta F.,113.0,1.33,3.25,1,10.0,0.6,2.7214444444444448
2005-02-04,2005,Bellsouth Open,Clay,Acasuso J.,59.0,Gaudio G.,8.0,2.75,1.39,0,10.0,0.6,2.6358888888888887
2005-02-07,2005,ATP Buenos Aires 2005,Clay,Acasuso J.,57.0,Mathieu P.H.,104.0,1.36,2.87,1,10.0,0.5,2.719222222222222
2005-02-10,2005,ATP Buenos Aires 2005,Clay,Acasuso J.,57.0,Garcia-Lopez G.,91.0,1.36,3.0,1,10.0,0.5,2.7225555555555556
2005-02-11,2005,ATP Buenos Aires 2005,Clay,Acasuso J.,57.0,Almagro N.,98.0,1.5,2.5,1,10.0,0.6,2.7033333333333336
2005-02-12,2005,ATP Buenos Aires 2005,Clay,Acasuso J.,57.0,Puerta M.,117.0,1.44,2.62,0,10.0,0.7,2.583
2005-02-16,2005,Brasil Open,Clay,Acasuso J.,55.0,Nadal R.,48.0,2.75,1.39,0,10.0,0.6,2.377
2005-02-22,2005,Abierto Mexicano,Clay,Acasuso J.,58.0,Devilder N.,187.0,1.22,3.75,0,10.0,0.5,2.152
2005-03-12,2005,Pacific Life Open,Hard,Acasuso J.,66.0,Ginepri R.,73.0,3.25,1.33,0,10.0,0.5,2.0540000000000003
2005-03-23,2005,NASDAQ-100 Open,Hard,Acasuso J.,71.0,Melzer J.,35.0,3.0,1.36,1,10.0,0.5,1.829
2005-03-25,2005,NASDAQ-100 Open,Hard,Acasuso J.,71.0,Nalbandian D.,9.0,4.5,1.16,0,10.0,0.5,1.996
2005-04-05,2005,Grand Prix Hassan II,Clay,Acasuso J.,66.0,Simon G.,119.0,1.25,3.5,0,10.0,0.4,2.313
2005-04-18,2005,Open Seat Godo,Clay,Acasuso J.,69.0,Vicente F.,168.0,1.28,3.25,1,10.0,0.4,2.1630000000000003
2005-04-20,2005,Open Seat Godo,Clay,Acasuso J.,69.0,Safin M.,3.0,4.0,1.22,1,10.0,0.4,2.1550000000000002
2005-04-21,2005,Open Seat Godo,Clay,Acasuso J.,69.0,Wawrinka S.,113.0,1.28,3.5,0,10.0,0.4,2.4189999999999996
2005-04-26,2005,BMW Open,Clay,Acasuso J.,68.0,Ancic M.,19.0,1.8,1.9,0,10.0,0.3,2.397
2005-05-16,2005,Internationaler Raiffeisen Grand Prix,Clay,Acasuso J.,69.0,Andreev I.,38.0,2.0,1.72,1,10.0,0.3,2.4330000000000003
2005-05-19,2005,Internationaler Raiffeisen Grand Prix,Clay,Acasuso J.,69.0,Kohlmann M.,287.0,,,1,10.0,0.4,2.358
2005-05-19,2005,Internationaler Raiffeisen Grand Prix,Clay,Acasuso J.,69.0,Almagro N.,78.0,1.57,2.25,1,10.0,0.5,2.4844444444444442
2005-05-20,2005,Internationaler Raiffeisen Grand Prix,Clay,Acasuso J.,69.0,Davydenko N.,13.0,3.0,1.36,0,10.0,0.6,2.2977777777777777
2005-05-24,2005,French Open,Clay,Acasuso J.,62.0,Mirnyi M.,40.0,1.57,2.25,1,10.0,0.5,2.2977777777777777
2005-05-26,2005,French Open,Clay,Acasuso J.,62.0,Roddick A.,3.0,2.62,1.44,1,10.0,0.6,1.9722222222222223
2005-05-28,2005,French Open,Clay,Acasuso J.,62.0,Volandri F.,34.0,2.1,1.66,1,10.0,0.7,2.1244444444444444
2005-05-30,2005,French Open,Clay,Acasuso J.,62.0,Puerta M.,37.0,2.2,1.61,0,10.0,0.7,2.2155555555555555
2005-06-20,2005,Wimbledon,Grass,Acasuso J.,46.0,Zib T.,62.0,3.39,1.3,0,10.0,0.6,2.0155555555555558
2005-07-05,2005,Swedish Open,Clay,Acasuso J.,44.0,Almagro N.,88.0,1.39,2.75,0,10.0,0.6,2.25
2005-07-20,2005,Mercedes Cup,Clay,Acasuso J.,44.0,Waske A.,121.0,1.36,3.0,0,10.0,0.6,2.2044444444444444
2005-07-27,2005,Generali Open,Clay,Acasuso J.,45.0,Mayer F.,96.0,1.66,2.1,0,10.0,0.5,2.1333333333333333
2005-08-01,2005,Idea Prokom Open,Clay,Acasuso J.,45.0,Vanek J.,82.0,1.3,3.2,1,10.0,0.4,2.086
2005-08-04,2005,Idea Prokom Open,Clay,Acasuso J.,45.0,Chadaj A.,230.0,1.14,5.0,1,10.0,0.4,2.059
2005-08-05,2005,Idea Prokom Open,Clay,Acasuso J.,45.0,Starace P.,121.0,1.57,2.25,0,10.0,0.5,1.873
2005-08-09,2005,Rogers Cup,Hard,Acasuso J.,43.0,Clement A.,101.0,3.0,1.36,0,10.0,0.4,1.873
2005-08-16,2005,Western & Southern Financial Group Masters,Hard,Acasuso J.,52.0,El Aynaoui Y.,325.0,1.9,1.8,1,10.0,0.3,1.911
2005-08-17,2005,Western & Southern Financial Group Masters,Hard,Acasuso J.,52.0,Robredo T.,21.0,3.5,1.28,1,10.0,0.3,1.891
2005-08-19,2005,Western & Southern Financial Group Masters,Hard,Acasuso J.,52.0,Horna L.,63.0,2.2,1.61,1,10.0,0.4,2.021
2005-08-19,2005,Western & Southern Financial Group Masters,Hard,Acasuso J.,52.0,Federer R.,1.0,13.0,1.01,0,10.0,0.5,1.902
2005-08-31,2005,US Open,Hard,Acasuso J.,44.0,Horna L.,63.0,1.72,2.0,1,10.0,0.5,3.063
2005-09-02,2005,US Open,Hard,Acasuso J.,44.0,Hewitt L.,4.0,8.5,1.05,0,10.0,0.6,3.099
2005-09-12,2005,Open Romania,Clay,Acasuso J.,43.0,Chela J.I.,53.0,1.8,1.9,1,10.0,0.6,3.783
2005-09-15,2005,Open Romania,Clay,Acasuso J.,43.0,Ramirez-Hidalgo R.,133.0,1.22,4.0,0,10.0,0.6,3.8330000000000006
2005-10-03,2005,Open de Moselle,Hard,Acasuso J.,58.0,Ljubicic I.,16.0,4.0,1.19,0,10.0,0.5,3.841
2005-10-12,2005,Stockholm Open,Hard,Acasuso J.,56.0,Rochus C.,53.0,1.44,2.62,0,10.0,0.5,4.0840000000000005
2005-10-18,2005,Madrid Masters,Hard,Acasuso J.,55.0,Youzhny M.,29.0,3.25,1.33,1,10.0,0.5,3.928
2005-10-19,2005,Madrid Masters,Hard,Acasuso J.,55.0,Gaudio G.,11.0,2.25,1.57,1,10.0,0.5,4.063
2005-10-20,2005,Madrid Masters,Hard,Acasuso J.,55.0,Stepanek R.,14.0,3.25,1.33,0,10.0,0.5,3.9379999999999997
2005-10-26,2005,Davidoff Swiss Indoors,Carpet,Acasuso J.,49.0,Massu N.,51.0,1.72,2.0,1,10.0,0.4,4.043
2005-10-27,2005,Davidoff Swiss Indoors,Carpet,Acasuso J.,49.0,Ferrero J.C.,19.0,3.5,1.28,1,10.0,0.5,2.915
2005-10-28,2005,Davidoff Swiss Indoors,Carpet,Acasuso J.,49.0,Baghdatis M.,85.0,1.83,1.83,0,10.0,0.5,3.093
2006-01-10,2006,Heineken Open,Hard,Acasuso J.,42.0,Rochus C.,44.0,1.66,2.1,0,10.0,0.5,2.4259999999999997
2006-01-16,2006,Australian Open,Hard,Acasuso J.,45.0,Blake J.,22.0,7.0,1.08,0,10.0,0.4,2.412
2006-01-31,2006,Movistar Open,Clay,Acasuso J.,46.0,Navarro-Pastor I.,131.0,1.16,4.5,1,10.0,0.4,2.9899999999999998
2006-02-02,2006,Movistar Open,Clay,Acasuso J.,46.0,Marcaccio G.,486.0,1.08,7.0,1,10.0,0.5,2.706
2006-02-03,2006,Movistar Open,Clay,Acasuso J.,46.0,Friedl L.,,1.12,5.5,1,10.0,0.6,2.67
2006-02-04,2006,Movistar Open,Clay,Acasuso J.,46.0,Ramirez-Hidalgo R.,106.0,1.53,2.37,1,10.0,0.6,2.457
2006-02-05,2006,Movistar Open,Clay,Acasuso J.,46.0,Massu N.,69.0,2.1,1.66,1,10.0,0.6,2.385
2006-02-15,2006,Copa Telmex,Clay,Acasuso J.,39.0,Montanes A.,66.0,1.14,5.0,1,10.0,0.7,2.27
2006-02-17,2006,Copa Telmex,Clay,Acasuso J.,39.0,Calleri A.,56.0,1.39,2.75,0,10.0,0.7,2.212
2006-02-17,2006,Copa Telmex,Clay,Acasuso J.,39.0,Vassallo-Arguello M.,204.0,1.1,6.5,1,10.0,0.6,2.0010000000000003
2006-03-01,2006,Abierto Mexicano,Clay,Acasuso J.,35.0,Gonzalez S.,186.0,1.1,6.0,1,10.0,0.7,1.9279999999999997
2006-03-01,2006,Abierto Mexicano,Clay,Acasuso J.,35.0,Almagro N.,100.0,1.33,3.25,0,10.0,0.8,1.8720000000000003
2006-03-10,2006,Pacific Life Open,Hard,Acasuso J.,36.0,Salzenstein J.,495.0,1.44,2.62,1,10.0,0.8,1.3050000000000002
2006-03-13,2006,Pacific Life Open,Hard,Acasuso J.,36.0,Roddick A.,3.0,3.75,1.25,0,10.0,0.8,1.333
2006-03-22,2006,NASDAQ-100 Open,Hard,Acasuso J.,34.0,Zib T.,75.0,,,1,10.0,0.7,1.6
2006-03-25,2006,NASDAQ-100 Open,Hard,Acasuso J.,34.0,Berdych T.,27.0,3.0,1.33,0,10.0,0.7,1.6533333333333333
