winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,a_wins
0.0,-0.12571111111111088,0.0,0.0,0.0,115.53491428351822,54.155325215439916,1
0.0,0.12571111111111088,0.0,0.0,-0.0,-115.53491428351822,-54.155325215439916,0
0.10000000000000003,-0.880100000000001,0.0,0.0,0.0,137.11097162554347,131.48819328081072,1
-0.10000000000000003,0.880100000000001,0.0,0.0,-0.0,-137.11097162554347,-131.48819328081072,0
-0.2,0.3323611111111071,0.0,0.0,-0.050000000000000044,-29.69305500355449,14.578761886871234,1
0.2,-0.3323611111111071,0.0,0.0,0.050000000000000044,29.69305500355449,-14.578761886871234,0
0.09999999999999998,0.3781111111111106,0.0,0.0,-0.04999999999999999,83.13236288817188,-1.8471687503233625,1
-0.09999999999999998,-0.3781111111111106,0.0,0.0,0.04999999999999999,-83.13236288817188,1.8471687503233625,0
0.0,2.2017499999999965,0.0,0.0,-0.09999999999999998,-33.714793154959125,-51.883588142812414,1
0.0,-2.2017499999999965,0.0,0.0,0.09999999999999998,33.714793154959125,51.883588142812414,0
0.09999999999999998,-0.09533333333333571,0.0,0.0,0.36666666666666664,101.4047023839887,163.9206692709597,1
-0.09999999999999998,0.09533333333333571,0.0,0.0,-0.36666666666666664,-101.4047023839887,-163.9206692709597,0
0.14444444444444443,0.20495000000000152,-1.0,0.0,0.0,-54.042699990495294,-45.024998887071206,1
-0.14444444444444443,-0.20495000000000152,1.0,0.0,-0.0,54.042699990495294,45.024998887071206,0
0.2333333333333333,-1.1811111111111106,-1.0,0.0,0.0,129.34324607978874,18.624339472327847,1
-0.2333333333333333,1.1811111111111106,1.0,0.0,-0.0,-129.34324607978874,-18.624339472327847,0
-0.07500000000000001,0.6395555555555563,2.0,0.0,0.0,-13.816209780931104,42.53875098145477,1
0.07500000000000001,-0.6395555555555563,-2.0,0.0,-0.0,13.816209780931104,-42.53875098145477,0
-0.2444444444444444,-0.838849999999999,1.0,0.0,0.0,-81.94822661498802,10.655355511303014,1
0.2444444444444444,0.838849999999999,-1.0,0.0,-0.0,81.94822661498802,-10.655355511303014,0
0.3142857142857143,-1.249166666666668,3.0,0.0,0.0,191.96579123350398,33.42312947724304,1
-0.3142857142857143,1.249166666666668,-3.0,0.0,-0.0,-191.96579123350398,-33.42312947724304,0
0.2777777777777778,-4.266375,1.0,0.0,0.0,55.642262840212425,129.018075314596,1
-0.2777777777777778,4.266375,-1.0,0.0,-0.0,-55.642262840212425,-129.018075314596,0
0.475,-2.1802222222222243,2.0,0.0,0.25,63.016349438666566,59.313986043237946,1
-0.475,2.1802222222222243,-2.0,0.0,-0.25,-63.016349438666566,-59.313986043237946,0
0.0,-2.3757499999999956,2.0,0.0,-0.04999999999999999,58.24583381446541,19.95553023863522,1
0.0,2.3757499999999956,-2.0,0.0,0.04999999999999999,-58.24583381446541,-19.95553023863522,0
0.0,-0.5893611111111103,0.0,0.0,0.050000000000000044,30.255974107688417,145.3857044692113,1
0.0,0.5893611111111103,0.0,0.0,-0.050000000000000044,-30.255974107688417,-145.3857044692113,0
-0.09999999999999998,-0.08088888888888901,0.0,0.0,-0.3498452012383901,-122.05373484222014,-129.53496173872554,1
0.09999999999999998,0.08088888888888901,0.0,0.0,0.3498452012383901,122.05373484222014,129.53496173872554,0
-0.3,0.25072222222222296,0.0,0.0,-0.33333333333333326,-140.6554106768874,-85.6471517687271,1
0.3,-0.25072222222222296,0.0,0.0,0.33333333333333326,140.6554106768874,85.6471517687271,0
-0.19999999999999996,0.7857301587301606,0.0,0.0,0.0,-72.18421370739611,14.528553487873978,1
0.19999999999999996,-0.7857301587301606,0.0,0.0,-0.0,72.18421370739611,-14.528553487873978,0
0.0,-0.0631607142857149,0.0,0.0,-0.15000000000000002,-29.640399088095364,-41.38165191585108,1
0.0,0.0631607142857149,0.0,0.0,0.15000000000000002,29.640399088095364,41.38165191585108,0
-0.19999999999999996,1.521849999999998,0.0,0.0,-0.09999999999999998,-129.97010393840196,-55.17106029532488,1
0.19999999999999996,-1.521849999999998,0.0,0.0,0.09999999999999998,129.97010393840196,55.17106029532488,0
0.2,0.1156666666666637,0.0,0.0,0.32777777777777783,164.76568376648038,156.42916338993746,1
-0.2,-0.1156666666666637,0.0,0.0,-0.32777777777777783,-164.76568376648038,-156.42916338993746,0
0.15555555555555556,-0.8665555555555557,1.0,0.0,0.0,156.07504969618594,223.79810953926403,1
-0.15555555555555556,0.8665555555555557,-1.0,0.0,-0.0,-156.07504969618594,-223.79810953926403,0
0.25555555555555554,-0.8990158730158728,1.0,0.0,0.0,196.6515587609515,81.82079800212318,1
-0.25555555555555554,0.8990158730158728,-1.0,0.0,-0.0,-196.6515587609515,-81.82079800212318,0
0.0,-1.3514749999999962,0.0,0.0,0.10000000000000003,79.24032349086633,69.40745056352284,1
0.0,1.3514749999999962,0.0,0.0,-0.10000000000000003,-79.24032349086633,-69.40745056352284,0
0.2,-0.1430357142857157,0.0,0.0,0.14999999999999997,90.29301784940003,76.46903126891925,1
-0.2,0.1430357142857157,0.0,0.0,-0.14999999999999997,-90.29301784940003,-76.46903126891925,0
-0.10000000000000009,-0.22333333333333294,0.0,0.0,0.25,-12.622489459933604,148.84064958037675,1
0.10000000000000009,0.22333333333333294,0.0,0.0,-0.25,12.622489459933604,-148.84064958037675,0
0.0,-0.42808333333333337,0.0,0.0,0.09999999999999998,18.23333108483007,47.601275320050945,1
0.0,0.42808333333333337,0.0,0.0,-0.09999999999999998,-18.23333108483007,-47.601275320050945,0
0.0,-0.20020000000000127,0.0,0.0,-0.25,7.150521777042741,-191.4982647301149,1
0.0,0.20020000000000127,0.0,0.0,0.25,-7.150521777042741,191.4982647301149,0
0.20000000000000007,-0.9059999999999999,0.0,0.0,-0.09999999999999998,147.1373261004253,-58.2708339604485,1
-0.20000000000000007,0.9059999999999999,0.0,0.0,0.09999999999999998,-147.1373261004253,58.2708339604485,0
-0.4,1.1312222222222224,-1.0,0.0,-0.5,-146.74729685248826,-126.58236812561381,1
0.4,-1.1312222222222224,1.0,0.0,0.5,146.74729685248826,126.58236812561381,0
0.2,0.19999999999999707,0.0,0.0,0.1428571428571429,48.061593476183134,28.444848662991717,1
-0.2,-0.19999999999999707,0.0,0.0,-0.1428571428571429,-48.061593476183134,-28.444848662991717,0
0.3,-0.3092499999999996,0.0,0.0,0.09999999999999998,121.41072943993208,86.60200492728131,1
-0.3,0.3092499999999996,0.0,0.0,-0.09999999999999998,-121.41072943993208,-86.60200492728131,0
0.0,-0.8104444444444439,0.0,0.0,-0.09999999999999998,-58.056291589273314,-11.505453171112094,1
0.0,0.8104444444444439,0.0,0.0,0.09999999999999998,58.056291589273314,11.505453171112094,0
0.25,-2.890333333333333,2.0,0.0,0.0,175.81928036535328,196.7309036200504,1
-0.25,2.890333333333333,-2.0,0.0,-0.0,-175.81928036535328,-196.7309036200504,0
0.19999999999999996,-0.24779999999999847,0.0,0.0,-0.15000000000000002,154.69085145661325,-16.25068594093841,1
-0.19999999999999996,0.24779999999999847,0.0,0.0,0.15000000000000002,-154.69085145661325,16.25068594093841,0
0.09999999999999998,-1.0886666666666664,0.0,0.0,-0.09999999999999998,130.29885230833543,-15.260401326690044,1
-0.09999999999999998,1.0886666666666664,0.0,0.0,0.09999999999999998,-130.29885230833543,15.260401326690044,0
-0.033333333333333326,-3.5591111111111102,1.0,0.0,0.0,-65.78552941653788,-27.21236826618997,1
0.033333333333333326,3.5591111111111102,-1.0,0.0,-0.0,65.78552941653788,27.21236826618997,0
0.3,-0.6454285714285697,0.0,0.0,0.15000000000000002,163.69862890690092,55.216808267288116,1
-0.3,0.6454285714285697,0.0,0.0,-0.15000000000000002,-163.69862890690092,-55.216808267288116,0
0.39999999999999997,-0.570666666666666,0.0,0.0,0.15000000000000002,255.7815494605395,91.11807219647358,1
-0.39999999999999997,0.570666666666666,0.0,0.0,-0.15000000000000002,-255.7815494605395,-91.11807219647358,0
-0.3,0.017416666666665748,0.0,0.0,-0.050000000000000044,-18.4348355669963,-59.147526238563614,1
0.3,-0.017416666666665748,0.0,0.0,0.050000000000000044,18.4348355669963,59.147526238563614,0
0.19999999999999996,-0.5774861111111114,0.0,0.0,0.16249999999999998,225.28333383665745,169.5016854912542,1
-0.19999999999999996,0.5774861111111114,0.0,0.0,-0.16249999999999998,-225.28333383665745,-169.5016854912542,0
0.09999999999999998,-0.35904166666666537,0.0,0.0,0.09999999999999998,171.7892713942415,68.67566228705277,1
-0.09999999999999998,0.35904166666666537,0.0,0.0,-0.09999999999999998,-171.7892713942415,-68.67566228705277,0
-0.2,-1.613666666666667,2.0,0.0,0.16666666666666669,-70.42089760845693,15.497238620548387,1
0.2,1.613666666666667,-2.0,0.0,-0.16666666666666669,70.42089760845693,-15.497238620548387,0
0.3,-0.27563333333333473,0.0,0.0,0.5894736842105265,300.05756732130067,326.026093132494,1
-0.3,0.27563333333333473,0.0,0.0,-0.5894736842105265,-300.05756732130067,-326.026093132494,0
-0.20000000000000007,-0.46052777777777654,0.0,0.0,0.09999999999999998,14.635927828377362,126.77842093631534,1
0.20000000000000007,0.46052777777777654,0.0,0.0,-0.09999999999999998,-14.635927828377362,-126.77842093631534,0
0.0,0.3157777777777786,0.0,0.0,-0.050000000000000044,147.9388830918101,28.090324964583488,1
0.0,-0.3157777777777786,0.0,0.0,0.050000000000000044,-147.9388830918101,-28.090324964583488,0
-0.19999999999999996,0.5317301587301582,0.0,0.0,-0.24285714285714288,-163.4952963079038,-120.80809976665091,1
0.19999999999999996,-0.5317301587301582,0.0,0.0,0.24285714285714288,163.4952963079038,120.80809976665091,0
0.5888888888888888,-1.509750000000001,1.0,0.0,0.6499999999999999,330.55799491580933,318.14435585240744,1
-0.5888888888888888,1.509750000000001,-1.0,0.0,-0.6499999999999999,-330.55799491580933,-318.14435585240744,0
0.09999999999999998,-0.9883035714285697,0.0,0.0,0.09999999999999998,193.0066691029017,72.94494598453412,1
-0.09999999999999998,0.9883035714285697,0.0,0.0,-0.09999999999999998,-193.0066691029017,-72.94494598453412,0
0.39999999999999997,-1.2633222222222202,0.0,0.0,0.30000000000000004,163.61748049222615,205.12492470563893,1
-0.39999999999999997,1.2633222222222202,0.0,0.0,-0.30000000000000004,-163.61748049222615,-205.12492470563893,0
0.09999999999999998,0.7481746031746039,0.0,0.0,-0.09999999999999998,-21.215654874298934,-29.594071298126664,1
-0.09999999999999998,-0.7481746031746039,0.0,0.0,0.09999999999999998,21.215654874298934,29.594071298126664,0
0.0,0.4284861111111127,0.0,0.0,0.050000000000000044,-34.816441067024016,19.65542184992819,1
0.0,-0.4284861111111127,0.0,0.0,-0.050000000000000044,34.816441067024016,-19.65542184992819,0
0.10000000000000009,0.642322222222222,0.0,0.0,-0.15000000000000002,22.18808334320579,-100.65997533636096,1
-0.10000000000000009,-0.642322222222222,0.0,0.0,0.15000000000000002,-22.18808334320579,100.65997533636096,0
0.0,-0.6719111111111118,0.0,0.0,0.29999999999999993,61.181387242317214,116.48270907447863,1
0.0,0.6719111111111118,0.0,0.0,-0.29999999999999993,-61.181387242317214,-116.48270907447863,0
0.10000000000000003,0.06144444444444419,0.0,0.0,0.3470588235294118,130.0829275181393,96.0540914616613,1
-0.10000000000000003,-0.06144444444444419,0.0,0.0,-0.3470588235294118,-130.0829275181393,-96.0540914616613,0
-0.18888888888888888,2.436285714285712,-1.0,0.0,0.0,40.92551974821208,75.62201631229709,1
0.18888888888888888,-2.436285714285712,1.0,0.0,-0.0,-40.92551974821208,-75.62201631229709,0
0.275,-1.5833333333333335,2.0,0.0,0.0,54.87003071937261,67.36429382483425,1
-0.275,1.5833333333333335,-2.0,0.0,-0.0,-54.87003071937261,-67.36429382483425,0
0.19999999999999996,-0.9288999999999987,0.0,0.0,0.15000000000000002,141.6955192413318,125.0453859076872,1
-0.19999999999999996,0.9288999999999987,0.0,0.0,-0.15000000000000002,-141.6955192413318,-125.0453859076872,0
-0.09999999999999998,1.1280634920634918,0.0,0.0,-0.22499999999999998,-122.00358273574898,-83.64216222493997,1
0.09999999999999998,-1.1280634920634918,0.0,0.0,0.22499999999999998,122.00358273574898,83.64216222493997,0
0.09999999999999998,0.6056000000000001,0.0,0.0,-0.15000000000000002,41.20622169792887,-63.1576227651733,1
-0.09999999999999998,-0.6056000000000001,0.0,0.0,0.15000000000000002,-41.20622169792887,63.1576227651733,0
0.2,-0.06672222222222013,-2.0,0.0,0.0,-8.78515729618789,-22.978054070959843,1
-0.2,0.06672222222222013,2.0,0.0,-0.0,8.78515729618789,22.978054070959843,0
-0.07500000000000001,1.672857142857143,-2.0,0.0,0.0,-2.7450041699637495,-0.10855334795405724,1
0.07500000000000001,-1.672857142857143,2.0,0.0,-0.0,2.7450041699637495,0.10855334795405724,0
0.09999999999999998,0.4422222222222192,0.0,0.0,0.0,-3.4085499006475857,-18.957959434187387,1
-0.09999999999999998,-0.4422222222222192,0.0,0.0,-0.0,3.4085499006475857,18.957959434187387,0
0.4888888888888889,-0.7217499999999968,1.0,0.0,0.65,93.68511771518024,133.38566666688462,1
-0.4888888888888889,0.7217499999999968,-1.0,0.0,-0.65,-93.68511771518024,-133.38566666688462,0
0.6000000000000001,-2.3529047619047616,0.0,0.0,0.15000000000000002,303.14591729378935,249.58242456702692,1
-0.6000000000000001,2.3529047619047616,0.0,0.0,-0.15000000000000002,-303.14591729378935,-249.58242456702692,0
0.19999999999999996,-1.054152777777779,0.0,0.0,-0.09999999999999998,138.2658415885537,48.19071991420469,1
-0.19999999999999996,1.054152777777779,0.0,0.0,0.09999999999999998,-138.2658415885537,-48.19071991420469,0
0.19999999999999996,-0.9658928571428551,0.0,0.0,0.14999999999999997,174.0573587280262,73.52020465257033,1
-0.19999999999999996,0.9658928571428551,0.0,0.0,-0.14999999999999997,-174.0573587280262,-73.52020465257033,0
-0.19999999999999996,0.15889999999999982,0.0,0.0,-0.09999999999999998,-131.1816885300318,-166.051093238372,1
0.19999999999999996,-0.15889999999999982,0.0,0.0,0.09999999999999998,131.1816885300318,166.051093238372,0
0.19999999999999996,-0.038028571428568636,0.0,0.0,0.0,132.26564546424675,94.49325616207648,1
-0.19999999999999996,0.038028571428568636,0.0,0.0,-0.0,-132.26564546424675,-94.49325616207648,0
-0.25,2.2872222222222205,-2.0,0.0,0.0,-6.728687688101672,-20.90880097546551,1
0.25,-2.2872222222222205,2.0,0.0,-0.0,6.728687688101672,20.90880097546551,0
-0.10000000000000009,0.7092000000000009,0.0,0.0,-0.3999999999999999,-118.42400620857893,-175.92578890841514,1
0.10000000000000009,-0.7092000000000009,0.0,0.0,0.3999999999999999,118.42400620857893,175.92578890841514,0
-0.10000000000000009,0.43385555555555433,0.0,0.0,-0.09999999999999998,-192.51284668886797,-148.9836064900303,1
0.10000000000000009,-0.43385555555555433,0.0,0.0,0.09999999999999998,192.51284668886797,148.9836064900303,0
-0.09999999999999998,-0.2518,0.0,0.0,0.050000000000000044,-114.84017144710037,-40.23412184418885,1
0.09999999999999998,0.2518,0.0,0.0,-0.050000000000000044,114.84017144710037,40.23412184418885,0
0.0,0.00357777777777879,0.0,0.0,0.0,19.046417912562447,-6.404016509598932,1
0.0,-0.00357777777777879,0.0,0.0,-0.0,-19.046417912562447,6.404016509598932,0
0.4,0.16638888888889047,0.0,0.0,0.0763888888888889,36.93880476185791,35.84852063013841,1
-0.4,-0.16638888888889047,0.0,0.0,-0.0763888888888889,-36.93880476185791,-35.84852063013841,0
-0.19999999999999998,0.9781111111111129,0.0,0.0,0.15454545454545449,31.928383871976166,4.514651146236702,1
0.19999999999999998,-0.9781111111111129,0.0,0.0,-0.15454545454545449,-31.928383871976166,-4.514651146236702,0
0.10000000000000003,-1.0919999999999974,0.0,0.0,0.09999999999999998,35.896249980413586,24.919854603377416,1
-0.10000000000000003,1.0919999999999974,0.0,0.0,-0.09999999999999998,-35.896249980413586,-24.919854603377416,0
0.0,0.9044250000000003,0.0,0.0,0.04999999999999999,39.86234204348534,78.5399811446689,1
0.0,-0.9044250000000003,0.0,0.0,-0.04999999999999999,-39.86234204348534,-78.5399811446689,0
0.05555555555555558,-1.0780952380952398,1.0,0.0,0.0,56.52809373276955,9.985081412999989,1
-0.05555555555555558,1.0780952380952398,-1.0,0.0,-0.0,-56.52809373276955,-9.985081412999989,0
-0.09999999999999998,0.0438571428571457,2.0,0.0,0.0,42.427020521475924,-33.65459033838056,1
0.09999999999999998,-0.0438571428571457,-2.0,0.0,-0.0,-42.427020521475924,33.65459033838056,0
-0.4,-0.40604444444444443,0.0,0.0,0.36923076923076925,-75.81252309728347,155.53383219660805,1
0.4,0.40604444444444443,0.0,0.0,-0.36923076923076925,75.81252309728347,-155.53383219660805,0
-0.36666666666666664,0.48973333333333446,-1.0,0.0,0.0,-80.74307795631194,24.678132917267703,1
0.36666666666666664,-0.48973333333333446,1.0,0.0,-0.0,80.74307795631194,-24.678132917267703,0
0.0,-0.13394444444444442,0.0,0.0,0.3,200.1511968595039,155.22901622585982,1
0.0,0.13394444444444442,0.0,0.0,-0.3,-200.1511968595039,-155.22901622585982,0
0.06666666666666671,-1.535999999999997,1.0,0.0,0.1166666666666667,74.49322019923807,-27.723555555036683,1
-0.06666666666666671,1.535999999999997,-1.0,0.0,-0.1166666666666667,-74.49322019923807,27.723555555036683,0
-0.5,0.18396666666666883,0.0,0.0,0.0,-185.5598980480188,-40.865820850177215,1
0.5,-0.18396666666666883,0.0,0.0,-0.0,185.5598980480188,40.865820850177215,0
-0.2,1.2255873015872998,0.0,0.0,0.04705882352941182,-141.9115709608186,42.15865018589875,1
0.2,-1.2255873015872998,0.0,0.0,-0.04705882352941182,141.9115709608186,-42.15865018589875,0
0.1388888888888889,3.6549999999999994,-1.0,0.0,0.0,34.98393456284566,35.823116408321994,1
-0.1388888888888889,-3.6549999999999994,1.0,0.0,-0.0,-34.98393456284566,-35.823116408321994,0
0.2222222222222222,0.7468750000000002,0.0,0.0,0.0,20.376965534904002,26.936858619247005,1
-0.2222222222222222,-0.7468750000000002,0.0,0.0,-0.0,-20.376965534904002,-26.936858619247005,0
-0.04999999999999999,-5.116111111111115,2.0,0.0,0.0,-87.00278335515713,-12.958487970632405,1
0.04999999999999999,5.116111111111115,-2.0,0.0,-0.0,87.00278335515713,12.958487970632405,0
0.09999999999999998,-1.4522321428571408,0.0,0.0,0.0,91.59753335409846,-27.228064122689602,1
-0.09999999999999998,1.4522321428571408,0.0,0.0,-0.0,-91.59753335409846,27.228064122689602,0
0.09999999999999998,-0.38169841269841154,0.0,0.0,-0.050000000000000044,17.37775078663094,-49.16122218487726,1
-0.09999999999999998,0.38169841269841154,0.0,0.0,0.050000000000000044,-17.37775078663094,49.16122218487726,0
-0.4,-0.5378000000000016,0.0,0.0,0.1789473684210527,-5.0969200468941835,74.13526872228499,1
0.4,0.5378000000000016,0.0,0.0,-0.1789473684210527,5.0969200468941835,-74.13526872228499,0
-0.1111111111111111,3.3948571428571412,0.0,0.0,0.3333333333333333,19.235443046281034,35.44134556597919,1
0.1111111111111111,-3.3948571428571412,0.0,0.0,-0.3333333333333333,-19.235443046281034,-35.44134556597919,0
0.09999999999999998,0.18069999999999808,0.0,0.0,0.0,-12.937151318300721,-0.8763000792876028,1
-0.09999999999999998,-0.18069999999999808,0.0,0.0,-0.0,12.937151318300721,0.8763000792876028,0
-0.05555555555555558,0.3564285714285744,-1.0,0.0,0.0,-62.20806401555842,-27.90688751321045,1
0.05555555555555558,-0.3564285714285744,1.0,0.0,-0.0,62.20806401555842,27.90688751321045,0
0.0,0.23155555555555551,0.0,0.0,0.3,148.9249474554765,217.65074679909526,1
0.0,-0.23155555555555551,0.0,0.0,-0.3,-148.9249474554765,-217.65074679909526,0
0.2,-0.7254999999999958,0.0,0.0,0.0,141.27795917661228,-21.95807827704425,1
-0.2,0.7254999999999958,0.0,0.0,-0.0,-141.27795917661228,21.95807827704425,0
0.2,-1.0843968253968264,0.0,0.0,0.09999999999999998,147.00658855569964,65.65928031814383,1
-0.2,1.0843968253968264,0.0,0.0,-0.09999999999999998,-147.00658855569964,-65.65928031814383,0
0.05555555555555558,-2.676142857142856,1.0,0.0,-0.4,33.61687574633265,-46.92796918338627,1
-0.05555555555555558,2.676142857142856,-1.0,0.0,0.4,-33.61687574633265,46.92796918338627,0
-0.39999999999999997,-0.3866999999999994,0.0,0.0,0.09999999999999998,-43.466138520368986,65.44064918113804,1
0.39999999999999997,0.3866999999999994,0.0,0.0,-0.09999999999999998,43.466138520368986,-65.44064918113804,0
0.19999999999999996,0.04911111111111088,0.0,0.0,0.15000000000000002,89.81063035230909,132.6950105105293,1
-0.19999999999999996,-0.04911111111111088,0.0,0.0,-0.15000000000000002,-89.81063035230909,-132.6950105105293,0
-0.05555555555555558,-0.9653333333333312,1.0,0.0,-0.11666666666666659,57.45626786335015,-16.211113139445615,1
0.05555555555555558,0.9653333333333312,-1.0,0.0,0.11666666666666659,-57.45626786335015,16.211113139445615,0
-0.2,0.44492857142856956,0.0,0.0,0.050000000000000044,-84.62504943072577,96.06371200670105,1
0.2,-0.44492857142856956,0.0,0.0,-0.050000000000000044,84.62504943072577,-96.06371200670105,0
0.19999999999999996,-0.33470833333333383,0.0,0.0,0.4,131.44855028830057,207.3969367673949,1
-0.19999999999999996,0.33470833333333383,0.0,0.0,-0.4,-131.44855028830057,-207.3969367673949,0
-0.29999999999999993,0.18210000000000104,0.0,0.0,-0.050000000000000044,-182.1090309033873,-98.87931181820363,1
0.29999999999999993,-0.18210000000000104,0.0,0.0,0.050000000000000044,182.1090309033873,98.87931181820363,0
-0.10000000000000003,0.6948571428571428,0.0,0.0,0.15000000000000002,-16.11243391639482,8.323363934266581,1
0.10000000000000003,-0.6948571428571428,0.0,0.0,-0.15000000000000002,16.11243391639482,-8.323363934266581,0
0.27142857142857146,-0.33757142857142863,3.0,0.0,0.0,148.63082790220528,154.34874963208767,1
-0.27142857142857146,0.33757142857142863,-3.0,0.0,-0.0,-148.63082790220528,-154.34874963208767,0
0.2,-0.6104000000000007,0.0,0.0,0.29999999999999993,191.10376075330282,176.19733789814563,1
-0.2,0.6104000000000007,0.0,0.0,-0.29999999999999993,-191.10376075330282,-176.19733789814563,0
-0.09999999999999998,1.4293333333333331,0.0,0.0,-0.15000000000000002,-187.15440882447342,-156.6088433682528,1
0.09999999999999998,-1.4293333333333331,0.0,0.0,0.15000000000000002,187.15440882447342,156.6088433682528,0
0.06666666666666671,-3.8357142857142836,1.0,0.0,0.06666666666666671,-82.75472425970929,32.82465631068271,1
-0.06666666666666671,3.8357142857142836,-1.0,0.0,-0.06666666666666671,82.75472425970929,-32.82465631068271,0
0.10000000000000003,-0.5821388888888888,0.0,0.0,0.06842105263157894,135.58373262857685,37.11557508161809,1
-0.10000000000000003,0.5821388888888888,0.0,0.0,-0.06842105263157894,-135.58373262857685,-37.11557508161809,0
0.07500000000000001,0.4619285714285728,-2.0,0.0,0.09999999999999998,87.84670179434602,47.328166003399474,1
-0.07500000000000001,-0.4619285714285728,2.0,0.0,-0.09999999999999998,-87.84670179434602,-47.328166003399474,0
-0.39999999999999997,0.9186111111111153,0.0,0.0,-0.1428571428571429,-183.41909939354423,-59.34745945087138,1
0.39999999999999997,-0.9186111111111153,0.0,0.0,0.1428571428571429,183.41909939354423,59.34745945087138,0
-0.3,0.5168555555555576,0.0,0.0,0.025000000000000022,-188.27701873499632,-2.4019820302994503,1
0.3,-0.5168555555555576,0.0,0.0,-0.025000000000000022,188.27701873499632,2.4019820302994503,0
0.29999999999999993,-0.00047777777777868735,0.0,0.0,-0.061111111111111116,105.2362958811832,11.644723261134004,1
-0.29999999999999993,0.00047777777777868735,0.0,0.0,0.061111111111111116,-105.2362958811832,-11.644723261134004,0
-0.0444444444444444,0.44599999999999795,1.0,0.0,0.0,109.10686921183719,105.37864679148902,1
0.0444444444444444,-0.44599999999999795,-1.0,0.0,-0.0,-109.10686921183719,-105.37864679148902,0
-0.09999999999999998,0.3239499999999973,0.0,0.0,0.0,-39.98615333818043,-1.5428872614879765,1
0.09999999999999998,-0.3239499999999973,0.0,0.0,-0.0,39.98615333818043,1.5428872614879765,0
-0.14444444444444443,-0.5856222222222223,1.0,0.0,0.0,-55.50842093240931,30.06390794962931,1
0.14444444444444443,0.5856222222222223,-1.0,0.0,-0.0,55.50842093240931,-30.06390794962931,0
-0.19999999999999996,0.0729250000000008,0.0,0.0,-0.04999999999999999,-176.22100161539788,-78.86413950573638,1
0.19999999999999996,-0.0729250000000008,0.0,0.0,0.04999999999999999,176.22100161539788,78.86413950573638,0
0.2,-1.201175000000001,0.0,0.0,0.04999999999999999,201.45627879038375,-15.059432110125499,1
-0.2,1.201175000000001,0.0,0.0,-0.04999999999999999,-201.45627879038375,15.059432110125499,0
-0.125,0.5235079365079383,-2.0,0.0,0.0,-28.759644063221685,89.74523821476328,1
0.125,-0.5235079365079383,2.0,0.0,-0.0,28.759644063221685,-89.74523821476328,0
0.0,-0.508285714285714,0.0,0.0,-0.12142857142857139,-59.403212481929586,-9.994489704044327,1
0.0,0.508285714285714,0.0,0.0,0.12142857142857139,59.403212481929586,9.994489704044327,0
0.29999999999999993,-0.5461944444444429,0.0,0.0,0.015789473684210464,37.933994747209,47.0048420230944,1
-0.29999999999999993,0.5461944444444429,0.0,0.0,-0.015789473684210464,-37.933994747209,-47.0048420230944,0
0.09999999999999998,-1.0813749999999998,0.0,0.0,-0.10000000000000009,117.76871837594967,10.58717124706277,1
-0.09999999999999998,1.0813749999999998,0.0,0.0,0.10000000000000009,-117.76871837594967,-10.58717124706277,0
0.3,-0.9875000000000012,0.0,0.0,0.35,233.19421824570918,218.3410909426368,1
-0.3,0.9875000000000012,0.0,0.0,-0.35,-233.19421824570918,-218.3410909426368,0
0.0,-0.8665277777777765,0.0,0.0,0.0,44.36548240051593,-31.037291625053967,1
