winrate_diff,odds_diff,matches_diff,rank_diff,a_wins
-0.46666666666666673,0.6779333333333342,-1.0,0.0,1
0.46666666666666673,-0.6779333333333342,1.0,0.0,0
0.19999999999999996,-0.34662499999999996,2.0,0.0,1
-0.19999999999999996,0.34662499999999996,-2.0,0.0,0
0.0,0.15499999999999892,0.0,0.0,1
0.0,-0.15499999999999892,0.0,0.0,0
0.2777777777777778,-0.9329333333333323,1.0,0.0,1
-0.2777777777777778,0.9329333333333323,-1.0,0.0,0
-0.19047619047619052,5.9291666666666645,-2.0,0.0,1
0.19047619047619052,-5.9291666666666645,2.0,0.0,0
0.19999999999999996,-0.8478000000000001,0.0,0.0,1
-0.19999999999999996,0.8478000000000001,0.0,0.0,0
0.25555555555555554,-1.4556000000000002,1.0,0.0,1
-0.25555555555555554,1.4556000000000002,-1.0,0.0,0
-0.0444444444444444,0.7211249999999998,1.0,0.0,1
0.0444444444444444,-0.7211249999999998,-1.0,0.0,0
0.41666666666666663,0.5008999999999997,1.0,0.0,1
-0.41666666666666663,-0.5008999999999997,-1.0,0.0,0
0.2857142857142857,-0.45999999999999863,0.0,0.0,1
-0.2857142857142857,0.45999999999999863,0.0,0.0,0
0.0,0.06725000000000003,0.0,0.0,1
0.0,-0.06725000000000003,0.0,0.0,0
-0.3,-0.45066666666666677,0.0,0.0,1
0.3,0.45066666666666677,0.0,0.0,0
-0.20000000000000007,-0.09554166666666775,0.0,0.0,1
0.20000000000000007,0.09554166666666775,0.0,0.0,0
-0.4888888888888889,0.9544999999999981,-1.0,0.0,1
0.4888888888888889,-0.9544999999999981,1.0,0.0,0
0.33333333333333337,-0.16774999999999984,0.0,0.0,1
-0.33333333333333337,0.16774999999999984,0.0,0.0,0
0.0,-0.47500000000000386,2.0,0.0,1
0.0,0.47500000000000386,-2.0,0.0,0
-0.09999999999999998,0.144628571428572,0.0,0.0,1
0.09999999999999998,-0.144628571428572,0.0,0.0,0
0.10000000000000009,0.2167499999999989,0.0,0.0,1
-0.10000000000000009,-0.2167499999999989,0.0,0.0,0
0.19999999999999996,0.6712499999999997,0.0,0.0,1
-0.19999999999999996,-0.6712499999999997,0.0,0.0,0
-0.30000000000000004,-0.6412222222222226,0.0,0.0,1
0.30000000000000004,0.6412222222222226,0.0,0.0,0
-0.26666666666666666,1.0985714285714292,-1.0,0.0,1
0.26666666666666666,-1.0985714285714292,1.0,0.0,0
0.30000000000000004,-0.558142857142857,0.0,0.0,1
-0.30000000000000004,0.558142857142857,0.0,0.0,0
0.15555555555555556,-0.45242222222222117,1.0,0.0,1
-0.15555555555555556,0.45242222222222117,-1.0,0.0,0
0.07499999999999996,-0.43288888888888954,2.0,0.0,1
-0.07499999999999996,0.43288888888888954,-2.0,0.0,0
0.2777777777777778,-0.5771249999999999,-1.0,0.0,1
-0.2777777777777778,0.5771249999999999,1.0,0.0,0
0.09999999999999998,-0.773750000000001,0.0,0.0,1
-0.09999999999999998,0.773750000000001,0.0,0.0,0
0.05555555555555558,-0.9601904761904789,1.0,0.0,1
-0.05555555555555558,0.9601904761904789,-1.0,0.0,0
0.09999999999999998,-2.5353333333333365,2.0,0.0,1
-0.09999999999999998,2.5353333333333365,-2.0,0.0,0
-0.07142857142857151,1.291785714285714,-1.0,0.0,1
0.07142857142857151,-1.291785714285714,1.0,0.0,0
-0.16666666666666669,-0.050999999999998824,-1.0,0.0,1
0.16666666666666669,0.050999999999998824,1.0,0.0,0
-0.3888888888888889,-0.19285714285714306,-1.0,0.0,1
0.3888888888888889,0.19285714285714306,1.0,0.0,0
0.01428571428571429,-6.604333333333333,3.0,0.0,1
-0.01428571428571429,6.604333333333333,-3.0,0.0,0
-0.19999999999999996,-1.1892999999999998,0.0,0.0,1
0.19999999999999996,1.1892999999999998,0.0,0.0,0
0.37142857142857155,-0.5137500000000057,3.0,0.0,1
-0.37142857142857155,0.5137500000000057,-3.0,0.0,0
0.0,-0.3430714285714278,0.0,0.0,1
0.0,0.3430714285714278,0.0,0.0,0
0.17500000000000004,-0.13516666666666577,2.0,0.0,1
-0.17500000000000004,0.13516666666666577,-2.0,0.0,0
-0.07142857142857151,0.14255000000000173,-3.0,0.0,1
0.07142857142857151,-0.14255000000000173,3.0,0.0,0
-0.5142857142857143,4.768857142857142,-3.0,0.0,1
0.5142857142857143,-4.768857142857142,3.0,0.0,0
0.19999999999999996,0.35266666666666135,0.0,0.0,1
-0.19999999999999996,-0.35266666666666135,0.0,0.0,0
0.27142857142857146,-1.714500000000002,3.0,0.0,1
-0.27142857142857146,1.714500000000002,-3.0,0.0,0
0.30000000000000004,-1.4101000000000006,0.0,0.0,1
-0.30000000000000004,1.4101000000000006,0.0,0.0,0
0.09999999999999998,0.0015999999999980474,0.0,0.0,1
-0.09999999999999998,-0.0015999999999980474,0.0,0.0,0
0.2,-0.4734999999999998,0.0,0.0,1
-0.2,0.4734999999999998,0.0,0.0,0
0.0,-1.2064464285714291,0.0,0.0,1
0.0,1.2064464285714291,0.0,0.0,0
