winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,match_round,match_series,max_rank,a_wins
-0.1428571428571428,0.8985714285714286,0.0,0.0,0.0,0.0,0.0,2nd Round,Tier 3,162.0,1
0.1428571428571428,-0.8985714285714286,-0.0,-0.0,-0.0,-0.0,-0.0,2nd Round,Tier 3,162.0,0
-0.11428571428571432,-5.531666666666669,2.0,0.0,0.0,-52.38833595964684,0.0,2nd Round,Tier 3,387.0,1
0.11428571428571432,5.531666666666669,-2.0,-0.0,-0.0,52.38833595964684,-0.0,2nd Round,Tier 3,387.0,0
0.0,0.6916666666666682,0.0,0.0,0.0,10.404600022453678,0.0,Quarterfinals,Tier 3,145.0,1
-0.0,-0.6916666666666682,-0.0,-0.0,-0.0,-10.404600022453678,-0.0,Quarterfinals,Tier 3,145.0,0
-0.125,-0.42749999999999755,0.0,0.0,0.0,-37.306767877421635,0.0,Quarterfinals,Tier 3,64.0,1
0.125,0.42749999999999755,-0.0,-0.0,-0.0,37.306767877421635,-0.0,Quarterfinals,Tier 3,64.0,0
0.1964285714285715,0.352142857142856,1.0,0.0,0.0,26.757267283415786,0.0,Quarterfinals,Tier 3,162.0,1
-0.1964285714285715,-0.352142857142856,-1.0,-0.0,-0.0,-26.757267283415786,-0.0,Quarterfinals,Tier 3,162.0,0
-0.23809523809523814,-2.6899999999999986,1.0,0.0,0.0,-50.31749667361942,0.0,Quarterfinals,Tier 3,222.0,1
0.23809523809523814,2.6899999999999986,-1.0,-0.0,-0.0,50.31749667361942,-0.0,Quarterfinals,Tier 3,222.0,0
0.0535714285714286,1.0037499999999995,1.0,0.0,0.0,22.363270308604342,0.0,Semifinals,Tier 3,64.0,1
-0.0535714285714286,-1.0037499999999995,-1.0,-0.0,-0.0,-22.363270308604342,-0.0,Semifinals,Tier 3,64.0,0
0.0535714285714286,0.5199999999999969,1.0,0.0,0.0,36.93947961870413,0.0,Semifinals,Tier 3,51.0,1
-0.0535714285714286,-0.5199999999999969,-1.0,-0.0,-0.0,-36.93947961870413,-0.0,Semifinals,Tier 3,51.0,0
0.0,-0.03624999999999856,0.0,0.0,0.0,-50.19065454082397,0.0,The Final,Tier 3,64.0,1
-0.0,0.03624999999999856,-0.0,-0.0,-0.0,50.19065454082397,-0.0,The Final,Tier 3,64.0,0
