date,Player,surface,won,clay_win_rate_20,clay_match_count_20
2007-02-19,Loit E.,clay,1,,0.0
2007-02-19,Suarez P.,clay,1,,0.0
2007-02-19,Parra Santonja A.,clay,0,,0.0
2007-02-19,Yakimova A.,clay,0,,0.0
2007-02-19,Martinez Granados C.,clay,1,,0.0
2007-02-19,Zahlavova S.,clay,0,,0.0
2007-02-19,Gubacsi Z.,clay,0,,0.0
2007-02-19,Nunez Fuentes V.,clay,0,,0.0
2007-02-19,Duque Marino M.,clay,1,,0.0
2007-02-19,Vierin N.,clay,1,,0.0
2007-02-20,Pennetta F.,clay,1,,0.0
2007-02-20,Zahlavova Strycova B.,clay,1,,0.0
2007-02-20,Woerle K.,clay,0,,0.0
2007-02-20,Ditty J.,clay,0,,0.0
2007-02-20,Errani S.,clay,0,,0.0
2007-02-20,Tatishvili A.,clay,0,,0.0
2007-02-20,Cornet A.,clay,1,,0.0
2007-02-20,Cravero J.,clay,1,,0.0
2007-02-20,Dominguez Lino L.,clay,1,,0.0
2007-02-20,Arn G.,clay,1,,0.0
2007-02-20,Malek T.,clay,0,,0.0
2007-02-20,Garbin T.,clay,1,,0.0
2007-02-20,Marrero M.,clay,0,,0.0
2007-02-20,Llagostera Vives N.,clay,0,,0.0
2007-02-20,Sromova H.,clay,1,,0.0
2007-02-20,Abramovic I.,clay,0,,0.0
2007-02-20,Bohmova K.,clay,0,,0.0
2007-02-20,Cabeza Candela E.,clay,0,,0.0
2007-02-20,Zakopalova K.,clay,1,,0.0
2007-02-20,Vinci R.,clay,1,,0.0
2007-02-20,Parmentier P.,clay,1,,0.0
2007-02-20,Nagy K.,clay,0,,0.0
2007-02-21,Loit E.,clay,1,,1.0
2007-02-21,Zakopalova K.,clay,1,,1.0
2007-02-21,Parmentier P.,clay,0,,1.0
2007-02-21,Vinci R.,clay,1,,1.0
2007-02-21,Cornet A.,clay,0,,1.0
2007-02-21,Vierin N.,clay,1,,1.0
2007-02-21,Suarez P.,clay,0,,1.0
2007-02-21,Martinez Granados C.,clay,0,,1.0
2007-02-22,Dominguez Lino L.,clay,1,,1.0
2007-02-22,Duque Marino M.,clay,0,,1.0
2007-02-22,Arn G.,clay,0,,1.0
2007-02-22,Zahlavova Strycova B.,clay,1,,1.0
2007-02-22,Pennetta F.,clay,1,,1.0
2007-02-22,Sromova H.,clay,0,,1.0
2007-02-22,Cravero J.,clay,0,,1.0
2007-02-22,Garbin T.,clay,1,,1.0
2007-02-23,Pennetta F.,clay,1,,2.0
2007-02-23,Zakopalova K.,clay,0,,2.0
2007-02-23,Garbin T.,clay,1,,2.0
2007-02-23,Zahlavova Strycova B.,clay,0,,2.0
2007-02-23,Vinci R.,clay,1,,2.0
2007-02-23,Dominguez Lino L.,clay,1,,2.0
2007-02-23,Loit E.,clay,0,,2.0
2007-02-23,Vierin N.,clay,0,,2.0
2007-02-24,Garbin T.,clay,1,1.0,3.0
2007-02-24,Dominguez Lino L.,clay,0,1.0,3.0
2007-02-24,Vinci R.,clay,1,1.0,3.0
2007-02-24,Pennetta F.,clay,0,1.0,3.0
2007-02-25,Garbin T.,clay,0,1.0,4.0
2007-02-25,Vinci R.,clay,1,1.0,4.0
2007-02-26,Kanepi K.,clay,1,,0.0
2007-02-26,Martinez Granados C.,clay,0,,2.0
2007-02-26,Loit E.,clay,1,0.6666666666666666,3.0
2007-02-26,Munoz D.,clay,0,,0.0
2007-02-26,Pous Tio L.,clay,1,,0.0
2007-02-26,Sromova H.,clay,0,,2.0
2007-02-27,Dominguez Lino L.,clay,0,0.75,4.0
2007-02-27,Arn G.,clay,0,,2.0
2007-02-27,Harkleroad A.,clay,0,,0.0
2007-02-27,Obziler T.,clay,0,,0.0
2007-02-27,Bartoli M.,clay,1,,0.0
2007-02-27,Dzehalevich E.,clay,0,,0.0
2007-02-27,Vinci R.,clay,1,1.0,5.0
2007-02-27,Pratt N.,clay,0,,0.0
2007-02-27,Birnerova E.,clay,1,,0.0
2007-02-27,Widjaja J.,clay,0,,0.0
2007-02-27,Pin C.,clay,0,,0.0
2007-02-27,Benesova I.,clay,0,,0.0
2007-02-27,Zakopalova K.,clay,0,0.6666666666666666,3.0
2007-02-27,Torres M.,clay,1,,0.0
2007-02-27,Dulko G.,clay,1,,0.0
2007-02-27,Craybas J.,clay,0,,0.0
2007-02-27,Bammer S.,clay,0,,0.0
2007-02-27,Pennetta F.,clay,1,0.75,4.0
2007-02-27,Gubacsi Z.,clay,1,,1.0
2007-02-27,Muller M.,clay,1,,0.0
2007-02-27,Errani S.,clay,1,,1.0
2007-02-27,Cornet A.,clay,1,,2.0
2007-02-27,Bremond S.,clay,1,,0.0
2007-02-27,Schruff J.,clay,1,,0.0
2007-02-28,De Los Rios R.,clay,0,,0.0
2007-02-28,Cornet A.,clay,1,0.6666666666666666,3.0
2007-02-28,Errani S.,clay,1,,2.0
2007-02-28,Birnerova E.,clay,0,,1.0
2007-02-28,Pennetta F.,clay,1,0.8,5.0
2007-02-28,Muller M.,clay,0,,1.0
2007-02-28,Torres M.,clay,1,,1.0
2007-02-28,Garbin T.,clay,1,0.8,5.0
2007-02-28,Kanepi K.,clay,0,,1.0
2007-02-28,Bremond S.,clay,0,,1.0
2007-02-28,Loit E.,clay,1,0.75,4.0
2007-02-28,Vinci R.,clay,0,1.0,6.0
2007-03-01,Cornet A.,clay,0,0.75,4.0
2007-03-01,Gubacsi Z.,clay,0,,2.0
2007-03-01,Loit E.,clay,1,0.8,5.0
2007-03-01,Dulko G.,clay,1,,2.0
2007-03-01,Schruff J.,clay,1,,1.0
2007-03-01,Bartoli M.,clay,0,,1.0
2007-03-01,Dulko G.,clay,0,,1.0
2007-03-01,Pennetta F.,clay,1,0.8333333333333334,6.0
2007-03-01,Garbin T.,clay,1,0.8333333333333334,6.0
2007-03-01,Pous Tio L.,clay,0,,1.0
2007-03-02,Errani S.,clay,1,0.6666666666666666,3.0
2007-03-02,Loit E.,clay,1,0.8333333333333334,6.0
2007-03-02,Schruff J.,clay,1,,2.0
2007-03-02,Schruff J.,clay,0,1.0,3.0
2007-03-02,Torres M.,clay,0,,2.0
2007-03-02,Garbin T.,clay,0,0.8571428571428571,7.0
2007-03-03,Pennetta F.,clay,1,0.8571428571428571,7.0
2007-03-03,Errani S.,clay,0,0.75,4.0
2007-03-04,Pennetta F.,clay,0,0.875,8.0
2007-03-04,Loit E.,clay,1,0.8571428571428571,7.0
2007-04-02,Kanepi K.,clay,1,,2.0
2007-04-02,Srebotnik K.,clay,1,,0.0
2007-04-02,Castano C.,clay,1,,0.0
2007-04-02,Santangelo M.,clay,1,,0.0
2007-04-02,Cibulkova D.,clay,1,,0.0
2007-04-02,Bardina V.,clay,0,,0.0
2007-04-02,Vesnina E.,clay,0,,0.0
2007-04-02,Molik A.,clay,0,,0.0
2007-04-02,Sprem K.,clay,1,,0.0
2007-04-02,Llagostera Vives N.,clay,1,,1.0
2007-04-02,Zheng J.,clay,1,,0.0
2007-04-02,Craybas J.,clay,0,,1.0
2007-04-02,Krajicek M.,clay,1,,0.0
2007-04-02,Sun T.T.,clay,0,,0.0
2007-04-02,Dominguez Lino L.,clay,0,0.6,5.0
2007-04-02,Bammer S.,clay,1,,1.0
2007-04-02,Tu M.,clay,1,,0.0
2007-04-02,Pratt N.,clay,0,,1.0
2007-04-02,Daniilidou E.,clay,1,,0.0
2007-04-02,Shvedova Y.,clay,1,,0.0
2007-04-02,Dulko G.,clay,0,0.6666666666666666,3.0
2007-04-02,Bartoli M.,clay,0,,2.0
2007-04-02,Pennetta F.,clay,0,0.7777777777777778,9.0
2007-04-02,Medina Garrigues A.,clay,0,,0.0
2007-04-02,Vakulenko J.,clay,1,,0.0
2007-04-02,Schruff J.,clay,0,0.75,4.0
2007-04-02,Bondarenko K.,clay,0,,0.0
2007-04-02,Bremond S.,clay,0,,2.0
2007-04-02,Shaughnessy M.,clay,0,,0.0
2007-04-02,Dushevina V.,clay,1,,0.0
2007-04-02,Bondarenko A.,clay,1,,0.0
2007-04-02,Tanasugarn T.,clay,0,,0.0
2007-04-03,Hantuchova D.,clay,1,,0.0
2007-04-03,Cibulkova D.,clay,1,,1.0
2007-04-03,Azarenka V.,clay,0,,0.0
2007-04-03,Stosur S.,clay,1,,0.0
2007-04-03,Benesova I.,clay,1,,1.0
2007-04-03,Llagostera Vives N.,clay,0,,2.0
2007-04-03,Nakamura A.,clay,0,,0.0
2007-04-03,Petrova N.,clay,1,,0.0
2007-04-03,Krajicek M.,clay,0,,1.0
2007-04-03,Razzano V.,clay,1,,0.0
2007-04-03,King V.,clay,0,,0.0
2007-04-03,Zheng J.,clay,1,,1.0
2007-04-03,Muller M.,clay,1,,2.0
2007-04-03,Harkleroad A.,clay,0,,1.0
2007-04-03,Peng S.,clay,1,,0.0
2007-04-03,Morigami A.,clay,0,,0.0
2007-04-03,Dushevina V.,clay,0,,1.0
2007-04-03,Santangelo M.,clay,0,,1.0
2007-04-03,Kanepi K.,clay,0,0.6666666666666666,3.0
2007-04-03,Oprandi R.,clay,1,,0.0
2007-04-03,Ruano Pascual V.,clay,0,,0.0
2007-04-03,Vakulenko J.,clay,0,,1.0
2007-04-03,Safina D.,clay,1,,0.0
2007-04-03,Dechy N.,clay,1,,0.0
2007-04-03,Srebotnik K.,clay,1,,1.0
2007-04-03,Birnerova E.,clay,0,,2.0
2007-04-04,Bondarenko A.,clay,1,,1.0
2007-04-04,Dechy N.,clay,1,,1.0
2007-04-04,Muller M.,clay,0,0.6666666666666666,3.0
2007-04-04,Shvedova Y.,clay,0,,1.0
2007-04-04,Jankovic J.,clay,1,,0.0
2007-04-04,Rezai A.,clay,0,,0.0
2007-04-04,Benesova I.,clay,0,,2.0
2007-04-04,Tu M.,clay,1,,1.0
2007-04-04,Bammer S.,clay,1,,2.0
2007-04-04,Williams V.,clay,1,,0.0
2007-04-04,Golovin T.,clay,1,,0.0
2007-04-04,Daniilidou E.,clay,0,,1.0
2007-04-04,Castano C.,clay,0,,1.0
2007-04-04,Stosur S.,clay,1,,1.0
2007-04-04,Razzano V.,clay,0,,1.0
2007-04-04,Oprandi R.,clay,0,,1.0
2007-04-04,Sprem K.,clay,1,,1.0
2007-04-04,Li N.,clay,0,,0.0
2007-04-05,Golovin T.,clay,1,,1.0
2007-04-05,Bondarenko A.,clay,0,,2.0
2007-04-05,Jankovic J.,clay,1,,1.0
2007-04-05,Stosur S.,clay,0,,2.0
2007-04-05,Ivanovic A.,clay,1,,1.0
2007-04-05,Bammer S.,clay,1,0.6666666666666666,3.0
2007-04-05,Safina D.,clay,1,,1.0
2007-04-05,Sprem K.,clay,0,,2.0
2007-04-05,Williams V.,clay,1,,2.0
2007-04-05,Srebotnik K.,clay,0,,2.0
2007-04-05,Ivanovic A.,clay,1,,0.0
2007-04-05,Schnyder P.,clay,0,,0.0
2007-04-05,Zheng J.,clay,0,,2.0
2007-04-05,Tu M.,clay,0,,2.0
2007-04-05,Peng S.,clay,0,,1.0
2007-04-05,Petrova N.,clay,1,,1.0
2007-04-05,Williams V.,clay,1,,1.0
2007-04-05,Dechy N.,clay,0,,2.0
2007-04-06,Ivanovic A.,clay,1,,2.0
2007-04-06,Cibulkova D.,clay,0,,2.0
2007-04-06,Jankovic J.,clay,0,,2.0
2007-04-06,Hantuchova D.,clay,0,,2.0
2007-04-06,Golovin T.,clay,1,,2.0
2007-04-06,Hantuchova D.,clay,1,,1.0
2007-04-06,Bammer S.,clay,1,0.75,4.0
2007-04-06,Williams V.,clay,0,1.0,3.0
2007-04-07,Petrova N.,clay,1,1.0,3.0
2007-04-07,Petrova N.,clay,1,,2.0
2007-04-07,Golovin T.,clay,1,1.0,3.0
2007-04-07,Safina D.,clay,0,,2.0
2007-04-07,Bammer S.,clay,0,0.8,5.0
2007-04-07,Ivanovic A.,clay,0,1.0,3.0
2007-04-08,Golovin T.,clay,1,1.0,4.0
2007-04-08,Petrova N.,clay,0,1.0,4.0
2007-04-09,Fedak Y.,clay,0,,0.0
2007-04-09,Perry S.,clay,0,,0.0
2007-04-09,Kostanic Tosic J.,clay,0,,0.0
2007-04-09,Zvonareva V.,clay,1,,0.0
2007-04-09,Vesnina E.,clay,0,,1.0
2007-04-09,Pratt N.,clay,1,,2.0
2007-04-09,Dechy N.,clay,0,0.6666666666666666,3.0
2007-04-09,Tu M.,clay,1,0.6666666666666666,3.0
2007-04-09,Bardina V.,clay,1,,1.0
2007-04-09,Birnerova E.,clay,0,0.3333333333333333,3.0
2007-04-09,Rezai A.,clay,1,,1.0
2007-04-09,Jidkova A.,clay,0,,0.0
2007-04-09,Zahlavova Strycova B.,clay,0,0.6666666666666666,3.0
2007-04-09,Peng S.,clay,1,,2.0
2007-04-09,Harkleroad A.,clay,1,,2.0
2007-04-09,Granville L.,clay,0,,0.0
2007-04-09,Bremond S.,clay,0,0.3333333333333333,3.0
2007-04-09,Dominguez Lino L.,clay,1,0.5,6.0
2007-04-09,Bartoli M.,clay,1,0.3333333333333333,3.0
2007-04-09,Chan Y.J.,clay,1,,0.0
2007-04-09,Krajicek M.,clay,1,,2.0
2007-04-09,Pennetta F.,clay,0,0.7,10.0
2007-04-09,Dushevina V.,clay,0,,2.0
2007-04-09,King V.,clay,0,,1.0
2007-04-09,Rodionova A.,clay,1,,0.0
2007-04-09,Craybas J.,clay,1,,2.0
2007-04-09,Zheng J.,clay,1,0.6666666666666666,3.0
2007-04-09,Lepchenko V.,clay,0,,0.0
2007-04-10,Medina Garrigues A.,clay,1,,1.0
2007-04-10,Schruff J.,clay,0,0.6,5.0
2007-04-10,Vaidisova N.,clay,0,,0.0
2007-04-10,Tanasugarn T.,clay,0,,1.0
2007-04-10,Oprandi R.,clay,0,,2.0
2007-04-10,Golovin T.,clay,1,1.0,5.0
2007-04-10,Srebotnik K.,clay,1,0.6666666666666666,3.0
2007-04-10,Shaughnessy M.,clay,0,,1.0
2007-04-10,Schiavone F.,clay,1,,0.0
2007-04-10,Santangelo M.,clay,1,,2.0
2007-04-10,Williams V.,clay,1,0.75,4.0
2007-04-10,Krajicek M.,clay,1,0.6666666666666666,3.0
2007-04-10,Bammer S.,clay,1,0.6666666666666666,6.0
2007-04-10,Muller M.,clay,0,0.5,4.0
2007-04-10,Ruano Pascual V.,clay,0,,1.0
2007-04-10,Razzano V.,clay,1,,2.0
2007-04-10,Cibulkova D.,clay,0,0.6666666666666666,3.0
2007-04-10,Molik A.,clay,0,,1.0
2007-04-10,Dulko G.,clay,1,0.5,4.0
2007-04-10,Vakulenko J.,clay,0,,2.0
2007-04-10,Daniilidou E.,clay,1,,2.0
2007-04-10,Stosur S.,clay,0,0.6666666666666666,3.0
2007-04-11,Li N.,clay,1,,1.0
2007-04-11,Williams S.,clay,0,,0.0
2007-04-11,Schiavone F.,clay,0,,1.0
2007-04-11,Peer S.,clay,0,,0.0
2007-04-11,Dominguez Lino L.,clay,1,0.5714285714285714,7.0
2007-04-11,Chan Y.J.,clay,1,,1.0
2007-04-11,Rezai A.,clay,0,,2.0
2007-04-11,Jankovic J.,clay,1,0.6666666666666666,3.0
2007-04-11,Dulko G.,clay,0,0.6,5.0
2007-04-11,Ivanovic A.,clay,1,0.75,4.0
2007-04-11,Tu M.,clay,0,0.75,4.0
2007-04-11,Razzano V.,clay,0,0.6666666666666666,3.0
2007-04-11,Zheng J.,clay,1,0.75,4.0
2007-04-11,Craybas J.,clay,0,0.3333333333333333,3.0
2007-04-11,Bammer S.,clay,1,0.7142857142857143,7.0
2007-04-11,Medina Garrigues A.,clay,1,,2.0
2007-04-11,Williams V.,clay,1,0.8,5.0
2007-04-11,Rodionova A.,clay,0,,1.0
2007-04-11,Harkleroad A.,clay,0,0.3333333333333333,3.0
2007-04-11,Golovin T.,clay,1,1.0,6.0
2007-04-11,Daniilidou E.,clay,0,0.6666666666666666,3.0
2007-04-11,Zvonareva V.,clay,1,,1.0
2007-04-11,Bartoli M.,clay,0,0.5,4.0
2007-04-11,Santangelo M.,clay,1,0.6666666666666666,3.0
2007-04-11,Bardina V.,clay,0,,2.0
2007-04-11,Srebotnik K.,clay,1,0.75,4.0
2007-04-11,Pratt N.,clay,0,0.3333333333333333,3.0
2007-04-11,Safina D.,clay,1,0.6666666666666666,3.0
2007-04-12,Jankovic J.,clay,1,0.75,4.0
2007-04-12,Williams V.,clay,1,0.8333333333333334,6.0
2007-04-12,Chan Y.J.,clay,0,,2.0
2007-04-12,Golovin T.,clay,1,1.0,7.0
2007-04-12,Li N.,clay,0,,2.0
2007-04-12,Zheng J.,clay,0,0.8,5.0
2007-04-12,Peng S.,clay,0,0.75,4.0
2007-04-12,Peng S.,clay,1,0.6666666666666666,3.0
2007-04-12,Santangelo M.,clay,0,0.75,4.0
2007-04-12,Bammer S.,clay,0,0.75,8.0
2007-04-12,Krajicek M.,clay,1,0.75,4.0
2007-04-12,Safina D.,clay,1,0.75,4.0
2007-04-12,Dominguez Lino L.,clay,0,0.625,8.0
2007-04-12,Srebotnik K.,clay,1,0.8,5.0
2007-04-12,Schnyder P.,clay,0,,1.0
2007-04-12,Medina Garrigues A.,clay,1,0.6666666666666666,3.0
2007-04-13,Krajicek M.,clay,0,0.8,5.0
2007-04-13,Jankovic J.,clay,1,0.8,5.0
2007-04-13,Srebotnik K.,clay,0,0.8333333333333334,6.0
2007-04-13,Williams V.,clay,1,0.8571428571428571,7.0
2007-04-13,Medina Garrigues A.,clay,0,0.75,4.0
2007-04-13,Zvonareva V.,clay,1,,2.0
2007-04-13,Zvonareva V.,clay,1,1.0,3.0
2007-04-13,Ivanovic A.,clay,0,0.8,5.0
2007-04-14,Williams V.,clay,0,0.875,8.0
2007-04-14,Zvonareva V.,clay,0,1.0,4.0
2007-04-14,Safina D.,clay,1,0.8333333333333334,6.0
2007-04-14,Jankovic J.,clay,1,0.8333333333333334,6.0
2007-04-14,Safina D.,clay,1,0.8,5.0
2007-04-14,Golovin T.,clay,0,1.0,8.0
2007-04-15,Safina D.,clay,0,0.8571428571428571,7.0
2007-04-15,Jankovic J.,clay,1,0.8571428571428571,7.0
2007-04-23,Knapp K.,clay,1,,0.0
2007-04-23,Camerin M.E.,clay,0,,0.0
2007-04-23,Brianti A.,clay,1,,0.0
2007-04-23,Oprandi R.,clay,0,0.3333333333333333,3.0
2007-04-23,Loit E.,clay,1,0.875,8.0
2007-04-23,Voracova R.,clay,0,,0.0
2007-04-23,Batta L.,clay,0,,0.0
2007-04-23,Muller M.,clay,1,0.4,5.0
2007-04-24,Savchuk O.,clay,1,,0.0
2007-04-24,Beygelzimer Y.,clay,1,,0.0
2007-04-24,Sromova H.,clay,0,0.3333333333333333,3.0
2007-04-24,Hradecka L.,clay,0,,0.0
2007-04-24,Barrois K.,clay,1,,0.0
2007-04-24,Sprem K.,clay,1,0.6666666666666666,3.0
2007-04-24,Poutchek T.,clay,0,,0.0
2007-04-24,Kirilenko M.,clay,0,,0.0
2007-04-24,Gubacsi Z.,clay,0,0.3333333333333333,3.0
2007-04-24,Klepac A.,clay,1,,0.0
2007-04-24,Czink M.,clay,0,,0.0
2007-04-24,Sucha M.,clay,1,,0.0
2007-04-24,Nagy K.,clay,0,,1.0
2007-04-24,Cirstea S.,clay,1,,0.0
2007-04-24,Benesova I.,clay,0,0.3333333333333333,3.0
2007-04-24,Kremer A.,clay,1,,0.0
2007-04-25,Pironkova T.,clay,0,,0.0
2007-04-25,Brianti A.,clay,0,,1.0
2007-04-25,Kremer A.,clay,1,,1.0
2007-04-25,Arn G.,clay,0,0.3333333333333333,3.0
2007-04-25,Daniilidou E.,clay,1,0.5,4.0
2007-04-25,Knapp K.,clay,1,,1.0
2007-04-25,Likhovtseva E.,clay,0,,0.0
2007-04-25,Sprem K.,clay,0,0.75,4.0
2007-04-25,Szavay A.,clay,1,,0.0
2007-04-25,Dulko G.,clay,1,0.5,6.0
2007-04-25,Llagostera Vives N.,clay,0,0.3333333333333333,3.0
2007-04-25,Garbin T.,clay,1,0.75,8.0
2007-04-26,Barrois K.,clay,0,,1.0
2007-04-26,Dulko G.,clay,1,0.5714285714285714,7.0
2007-04-26,Cirstea S.,clay,1,,1.0
2007-04-26,Beygelzimer Y.,clay,0,,1.0
2007-04-26,Loit E.,clay,1,0.8888888888888888,9.0
2007-04-26,Daniilidou E.,clay,1,0.6,5.0
2007-04-26,Muller M.,clay,0,0.5,6.0
2007-04-26,Sucha M.,clay,0,,1.0
2007-04-26,Savchuk O.,clay,1,,1.0
2007-04-26,Szavay A.,clay,1,,1.0
2007-04-26,Garbin T.,clay,0,0.7777777777777778,9.0
2007-04-26,Klepac A.,clay,0,,1.0
2007-04-27,Loit E.,clay,0,0.9,10.0
2007-04-27,Dulko G.,clay,1,0.625,8.0
2007-04-27,Daniilidou E.,clay,0,0.6666666666666666,6.0
2007-04-27,Knapp K.,clay,1,,2.0
2007-04-27,Savchuk O.,clay,0,,2.0
2007-04-27,Cirstea S.,clay,1,,2.0
2007-04-27,Kremer A.,clay,0,,2.0
2007-04-27,Szavay A.,clay,1,,2.0
2007-04-28,Knapp K.,clay,0,1.0,3.0
2007-04-28,Dulko G.,clay,1,0.6666666666666666,9.0
2007-04-28,Szavay A.,clay,0,1.0,3.0
2007-04-28,Cirstea S.,clay,1,1.0,3.0
2007-04-29,Dulko G.,clay,1,0.7,10.0
2007-04-29,Cirstea S.,clay,0,1.0,4.0
2007-04-30,Poutchkova O.,clay,1,,0.0
2007-04-30,Bremond S.,clay,0,0.25,4.0
2007-04-30,Srebotnik K.,clay,0,0.7142857142857143,7.0
2007-04-30,Piter K.,clay,0,,0.0
2007-04-30,Razzano V.,clay,0,0.5,4.0
2007-04-30,Petrova N.,clay,1,0.8,5.0
2007-04-30,Rodionova A.,clay,0,,2.0
2007-04-30,Rezai A.,clay,0,0.3333333333333333,3.0
2007-04-30,Safarova L.,clay,1,,0.0
2007-04-30,Chakvetadze A.,clay,1,,0.0
2007-04-30,Craybas J.,clay,0,0.25,4.0
2007-04-30,Nogueira A.,clay,0,,0.0
2007-04-30,Llagostera Vives N.,clay,1,0.25,4.0
2007-04-30,Santangelo M.,clay,1,0.6,5.0
2007-04-30,Azarenka V.,clay,1,,1.0
2007-04-30,Bondarenko A.,clay,1,0.6666666666666666,3.0
2007-05-01,Dementieva E.,clay,1,,0.0
2007-05-01,Paszek T.,clay,0,,0.0
2007-05-01,Muller M.,clay,0,0.42857142857142855,7.0
2007-05-01,Vakulenko J.,clay,1,0.3333333333333333,3.0
2007-05-01,Arvidsson S.,clay,1,,0.0
2007-05-01,Radwanska A.,clay,1,,0.0
2007-05-01,Sucha M.,clay,0,,2.0
2007-05-01,Pennetta F.,clay,1,0.6363636363636364,11.0
2007-05-01,Parra Santonja A.,clay,0,,1.0
2007-05-01,Garbin T.,clay,1,0.7,10.0
2007-05-01,Ruano Pascual V.,clay,1,,2.0
2007-05-01,Yakimova A.,clay,1,,1.0
2007-05-01,Kanepi K.,clay,0,0.5,4.0
2007-05-01,Dominguez Lino L.,clay,1,0.5555555555555556,9.0
2007-05-01,Dulko G.,clay,1,0.7272727272727273,11.0
2007-05-01,Wozniacki C.,clay,1,,0.0
2007-05-01,Brianti A.,clay,1,,2.0
2007-05-01,Lisjak I.,clay,0,,0.0
2007-05-01,Schiavone F.,clay,1,,2.0
2007-05-01,Schruff J.,clay,0,0.5,6.0
2007-05-01,Tu M.,clay,0,0.6,5.0
2007-05-01,Piedade F.,clay,0,,0.0
2007-05-01,Bartoli M.,clay,1,0.4,5.0
2007-05-01,Radwanska U.,clay,0,,0.0
2007-05-01,Granville L.,clay,0,,1.0
2007-05-01,Pin C.,clay,0,,1.0
2007-05-01,Pironkova T.,clay,0,,1.0
2007-05-01,Zahlavova Strycova B.,clay,0,0.5,4.0
2007-05-01,Groenefeld A.L.,clay,1,,0.0
2007-05-01,Vesnina E.,clay,1,,2.0
2007-05-01,Pous Tio L.,clay,0,,2.0
2007-05-01,Likhovtseva E.,clay,0,,1.0
2007-05-01,Arn G.,clay,1,0.25,4.0
2007-05-01,Silva N.,clay,0,,0.0
2007-05-01,Daniilidou E.,clay,0,0.5714285714285714,7.0
2007-05-01,Bondarenko K.,clay,1,,1.0
2007-05-02,Bondarenko K.,clay,0,,2.0
2007-05-02,Santangelo M.,clay,1,0.6666666666666666,6.0
2007-05-02,Radwanska A.,clay,0,,1.0
2007-05-02,Brianti A.,clay,0,0.6666666666666666,3.0
2007-05-02,Bartoli M.,clay,1,0.5,6.0
2007-05-02,Garbin T.,clay,0,0.7272727272727273,11.0
2007-05-02,Safarova L.,clay,1,,1.0
2007-05-02,Yakimova A.,clay,0,,2.0
2007-05-02,Dominguez Lino L.,clay,1,0.6,10.0
2007-05-02,Kirilenko M.,clay,0,,1.0
2007-05-02,Chakvetadze A.,clay,1,,1.0
2007-05-02,Ruano Pascual V.,clay,0,0.3333333333333333,3.0
2007-05-02,Kuznetsova S.,clay,1,,0.0
2007-05-02,Bondarenko A.,clay,1,0.75,4.0
2007-05-02,Petrova N.,clay,0,0.8333333333333334,6.0
2007-05-02,Krajicek M.,clay,0,0.6666666666666666,6.0
2007-05-02,Williams V.,clay,1,0.7777777777777778,9.0
2007-05-02,Ozegovic N.,clay,1,,0.0
2007-05-03,Pennetta F.,clay,0,0.6666666666666666,12.0
2007-05-03,Jankovic J.,clay,1,0.875,8.0
2007-05-03,Clijsters K.,clay,0,,0.0
2007-05-03,Williams V.,clay,1,0.8,10.0
2007-05-03,Llagostera Vives N.,clay,1,0.4,5.0
2007-05-03,Wozniacki C.,clay,0,,1.0
2007-05-03,Dulko G.,clay,1,0.75,12.0
2007-05-03,Schiavone F.,clay,0,0.6666666666666666,3.0
2007-05-03,Dementieva E.,clay,0,,1.0
2007-05-03,Vakulenko J.,clay,1,0.5,4.0
2007-05-03,Azarenka V.,clay,1,,2.0
2007-05-03,Arvidsson S.,clay,1,,1.0
2007-05-03,Groenefeld A.L.,clay,0,,1.0
2007-05-03,Henin J.,clay,1,,0.0
2007-05-03,Vesnina E.,clay,0,0.3333333333333333,3.0
2007-05-03,Arn G.,clay,1,0.4,5.0
2007-05-03,Ozegovic N.,clay,0,,1.0
2007-05-03,Poutchkova O.,clay,0,,1.0
2007-05-04,Bondarenko A.,clay,1,0.8,5.0
2007-05-04,Dulko G.,clay,0,0.7692307692307693,13.0
2007-05-04,Llagostera Vives N.,clay,1,0.5,6.0
2007-05-04,Arn G.,clay,1,0.5,6.0
2007-05-04,Vakulenko J.,clay,0,0.6,5.0
2007-05-04,Jankovic J.,clay,1,0.8888888888888888,9.0
2007-05-04,Arvidsson S.,clay,0,,2.0
2007-05-04,Kuznetsova S.,clay,1,,1.0
2007-05-04,Henin J.,clay,1,,1.0
2007-05-04,Chakvetadze A.,clay,0,,2.0
2007-05-04,Bartoli M.,clay,0,0.5714285714285714,7.0
2007-05-04,Azarenka V.,clay,1,0.6666666666666666,3.0
2007-05-04,Safarova L.,clay,1,,2.0
2007-05-04,Dominguez Lino L.,clay,0,0.6363636363636364,11.0
2007-05-04,Santangelo M.,clay,0,0.7142857142857143,7.0
2007-05-04,Williams V.,clay,0,0.8181818181818182,11.0
2007-05-05,Henin J.,clay,1,,2.0
2007-05-05,Kuznetsova S.,clay,0,,2.0
2007-05-05,Bondarenko A.,clay,1,0.8333333333333334,6.0
2007-05-05,Jankovic J.,clay,0,0.9,10.0
2007-05-05,Arn G.,clay,1,0.5714285714285714,7.0
2007-05-05,Azarenka V.,clay,1,0.75,4.0
2007-05-05,Safarova L.,clay,0,1.0,3.0
2007-05-05,Llagostera Vives N.,clay,0,0.5714285714285714,7.0
2007-05-06,Henin J.,clay,1,1.0,3.0
2007-05-06,Bondarenko A.,clay,0,0.8571428571428571,7.0
2007-05-06,Azarenka V.,clay,0,0.8,5.0
