date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2006-11-09,2006,China Open,Hard,Kunitsyn I.,119.0,Lee H.T.,63.0,3.25,1.28,0
2006-11-09,2006,China Open,Hard,Lu Y.H.,133.0,Galvani S.,107.0,1.66,2.1,0
2006-11-09,2006,China Open,Hard,de Voest R.,113.0,Hrbaty D.,28.0,5.0,1.14,0
2006-11-09,2006,China Open,Hard,Pless K.,111.0,Kim K.,89.0,2.5,1.5,0
2006-11-09,2006,China Open,Hard,Schuettler R.,86.0,Srichaphan P.,47.0,3.75,1.22,0
2006-11-09,2006,China Open,Hard,Chiudinelli M.,188.0,Udomchoke D.,122.0,1.61,2.2,0
2006-11-10,2006,Stockholm Open,Hard,Johansson T.,50.0,Blake J.,8.0,3.75,1.22,0
2006-11-10,2006,Stockholm Open,Hard,Dancevic F.,86.0,Vliegen K.,35.0,2.62,1.44,0
2006-11-10,2006,Stockholm Open,Hard,Srichaphan P.,41.0,Rochus O.,30.0,2.2,1.61,0
2006-11-10,2006,Stockholm Open,Hard,Bjorkman J.,49.0,Soderling R.,36.0,3.5,1.25,0
2006-11-10,2006,Stockholm Open,Hard,Eleskovic E.,465.0,Greul S.,82.0,2.75,1.39,0
2006-11-10,2006,Stockholm Open,Hard,Llodra M.,136.0,Nieminen J.,19.0,3.2,1.3,0
2006-11-10,2006,Stockholm Open,Hard,Nadal R.,2.0,Johansson J.,690.0,1.19,4.33,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Haas T.,14.0,Hrbaty D.,27.0,1.44,2.62,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Falla A.,112.0,Gasquet R.,28.0,6.0,1.1,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Zib T.,146.0,Djokovic N.,16.0,6.5,1.08,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Ferrero J.C.,17.0,Melzer J.,39.0,1.83,1.83,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Acasuso J.,25.0,Roddick A.,6.0,5.0,1.14,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Mayer F.,57.0,Ljubicic I.,3.0,6.0,1.11,0
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Moya C.,42.0,Gonzalez F.,10.0,2.75,1.39,0
2006-11-10,2006,Stockholm Open,Hard,Vliegen K.,35.0,Dancevic F.,86.0,1.44,2.62,1
2006-11-10,2006,Stockholm Open,Hard,Greul S.,82.0,Eleskovic E.,465.0,1.39,2.75,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Gonzalez F.,10.0,Moya C.,42.0,1.39,2.75,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Melzer J.,39.0,Ferrero J.C.,17.0,1.83,1.83,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Gasquet R.,28.0,Falla A.,112.0,1.1,6.0,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Hrbaty D.,27.0,Haas T.,14.0,2.62,1.44,1
2006-11-10,2006,Stockholm Open,Hard,Johansson J.,690.0,Nadal R.,2.0,4.33,1.19,1
2006-11-10,2006,Stockholm Open,Hard,Rochus O.,30.0,Srichaphan P.,41.0,1.61,2.2,1
2006-11-10,2006,Stockholm Open,Hard,Nieminen J.,19.0,Llodra M.,136.0,1.3,3.2,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Djokovic N.,16.0,Zib T.,146.0,1.08,6.5,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Roddick A.,6.0,Acasuso J.,25.0,1.14,5.0,1
2006-11-10,2006,Stockholm Open,Hard,Blake J.,8.0,Johansson T.,50.0,1.22,3.75,1
2006-11-10,2006,BA-CA Tennis Trophy,Hard,Ljubicic I.,3.0,Mayer F.,57.0,1.11,6.0,1
2006-11-10,2006,Stockholm Open,Hard,Soderling R.,36.0,Bjorkman J.,49.0,1.25,3.5,1
2006-12-01,2006,Sydney International,Hard,Blake J.,23.0,Clement A.,68.0,1.22,4.0,1
2006-12-01,2006,Heineken Open,Hard,Gonzalez F.,11.0,Ancic M.,21.0,1.53,2.37,0
2006-12-01,2006,Sydney International,Hard,Srichaphan P.,50.0,Davydenko N.,6.0,,,0
2006-12-01,2006,Sydney International,Hard,Hewitt L.,4.0,Seppi A.,60.0,1.11,6.0,0
2006-12-01,2006,Heineken Open,Hard,Ferrer D.,14.0,Rochus O.,27.0,1.72,2.0,0
2006-12-01,2006,Sydney International,Hard,Davydenko N.,6.0,Srichaphan P.,50.0,,,1
2006-12-01,2006,Heineken Open,Hard,Massu N.,65.0,Nieminen J.,29.0,2.37,1.53,0
2006-12-01,2006,Sydney International,Hard,Clement A.,68.0,Blake J.,23.0,4.0,1.22,0
2006-12-01,2006,Sydney International,Hard,Karlovic I.,67.0,Srichaphan P.,50.0,1.83,1.83,0
2006-12-01,2006,Heineken Open,Hard,Rochus O.,27.0,Ferrer D.,14.0,2.0,1.72,1
2006-12-01,2006,Sydney International,Hard,Srichaphan P.,50.0,Karlovic I.,67.0,1.83,1.83,1
2006-12-01,2006,Sydney International,Hard,Andreev I.,26.0,Tursunov D.,55.0,1.83,1.83,1
2006-12-01,2006,Heineken Open,Hard,Nieminen J.,29.0,Massu N.,65.0,1.53,2.37,1
2006-12-01,2006,Sydney International,Hard,Seppi A.,60.0,Hewitt L.,4.0,6.0,1.11,1
2006-12-01,2006,Heineken Open,Hard,Ancic M.,21.0,Gonzalez F.,11.0,2.37,1.53,1
2006-12-01,2006,Sydney International,Hard,Tursunov D.,55.0,Andreev I.,26.0,1.83,1.83,0
2006-12-03,2006,Pacific Life Open,Hard,Vliegen K.,57.0,Burgsmuller L.,150.0,1.36,3.0,1
2006-12-03,2006,Pacific Life Open,Hard,Seppi A.,55.0,Mathieu P.H.,35.0,2.1,1.66,0
2006-12-03,2006,Pacific Life Open,Hard,Nieminen J.,24.0,Mayer F.,65.0,1.44,2.62,1
2006-12-03,2006,Pacific Life Open,Hard,Bjorkman J.,68.0,Rochus C.,43.0,1.83,1.83,1
2006-12-03,2006,Pacific Life Open,Hard,Mayer F.,65.0,Nieminen J.,24.0,2.62,1.44,0
2006-12-03,2006,Pacific Life Open,Hard,Rochus C.,43.0,Bjorkman J.,68.0,1.83,1.83,0
2006-12-03,2006,Pacific Life Open,Hard,Fish M.,294.0,Volandri F.,33.0,1.5,2.5,1
2006-12-03,2006,Pacific Life Open,Hard,Nadal R.,2.0,Hernych J.,87.0,1.06,8.0,1
2006-12-03,2006,Pacific Life Open,Hard,Clement A.,52.0,Haas T.,28.0,3.5,1.28,0
2006-12-03,2006,Pacific Life Open,Hard,Davydenko N.,5.0,Murray A.,44.0,1.53,2.37,1
2006-12-03,2006,Pacific Life Open,Hard,Chela J.I.,31.0,Benneteau J.,88.0,1.72,2.0,0
2006-12-03,2006,Pacific Life Open,Hard,Haas T.,28.0,Clement A.,52.0,1.28,3.5,1
2006-12-03,2006,Pacific Life Open,Hard,Ferrer D.,11.0,Kohlschreiber P.,94.0,1.53,2.37,0
2006-12-03,2006,Pacific Life Open,Hard,Nalbandian D.,4.0,Gimelstob J.,98.0,1.19,4.33,1
2006-12-03,2006,Pacific Life Open,Hard,Benneteau J.,88.0,Chela J.I.,31.0,2.0,1.72,1
2006-12-03,2006,Pacific Life Open,Hard,Kohlschreiber P.,94.0,Ferrer D.,11.0,2.37,1.53,1
2006-12-03,2006,Pacific Life Open,Hard,Agassi A.,9.0,Goldstein P.,63.0,1.28,3.5,1
2006-12-03,2006,Pacific Life Open,Hard,Robredo T.,19.0,Carlsen K.,110.0,1.39,2.75,1
2006-12-03,2006,Pacific Life Open,Hard,Andreev I.,26.0,Tursunov D.,50.0,1.83,1.83,1
2006-12-03,2006,Pacific Life Open,Hard,Schuettler R.,78.0,Pashanski B.,56.0,1.44,2.62,1
2006-12-03,2006,Pacific Life Open,Hard,Gimelstob J.,98.0,Nalbandian D.,4.0,4.33,1.19,0
2006-12-03,2006,Pacific Life Open,Hard,Mathieu P.H.,35.0,Seppi A.,55.0,1.66,2.1,1
2006-12-03,2006,Pacific Life Open,Hard,Murray A.,44.0,Davydenko N.,5.0,2.37,1.53,0
2006-12-03,2006,Pacific Life Open,Hard,Hernych J.,87.0,Nadal R.,2.0,8.0,1.06,0
2006-12-03,2006,Pacific Life Open,Hard,Volandri F.,33.0,Fish M.,294.0,2.5,1.5,0
2006-12-03,2006,Pacific Life Open,Hard,Goldstein P.,63.0,Agassi A.,9.0,3.5,1.28,0
2006-12-03,2006,Pacific Life Open,Hard,Malisse X.,49.0,Santoro F.,37.0,1.66,2.1,1
2006-12-03,2006,Pacific Life Open,Hard,Burgsmuller L.,150.0,Vliegen K.,57.0,3.0,1.36,0
2006-12-03,2006,Pacific Life Open,Hard,Santoro F.,37.0,Malisse X.,49.0,2.1,1.66,0
2006-12-03,2006,Pacific Life Open,Hard,Carlsen K.,110.0,Robredo T.,19.0,2.75,1.39,0
2006-12-03,2006,Pacific Life Open,Hard,Pashanski B.,56.0,Schuettler R.,78.0,2.62,1.44,0
2006-12-03,2006,Pacific Life Open,Hard,Tursunov D.,50.0,Andreev I.,26.0,1.83,1.83,0
2006-12-08,2006,Rogers Masters,Hard,Murray A.,31.0,Gasquet R.,51.0,2.62,1.44,0
2006-12-08,2006,Rogers Masters,Hard,Acasuso J.,26.0,Gonzalez F.,16.0,3.5,1.28,0
2006-12-08,2006,Rogers Masters,Hard,Malisse X.,41.0,Federer R.,1.0,12.0,1.02,0
2006-12-08,2006,Rogers Masters,Hard,Gasquet R.,51.0,Murray A.,31.0,1.44,2.62,1
2006-12-08,2006,Rogers Masters,Hard,Gonzalez F.,16.0,Acasuso J.,26.0,1.28,3.5,1
2006-12-08,2006,Rogers Masters,Hard,Federer R.,1.0,Malisse X.,41.0,1.02,12.0,1
2006-12-09,2006,China Open,Hard,Ledovskikh M.,284.0,Karlovic I.,72.0,3.75,1.22,0
2006-12-09,2006,China Open,Hard,Gremelmayr D.,97.0,Baghdatis M.,9.0,5.5,1.12,0
2006-12-09,2006,China Open,Hard,Soeda G.,186.0,Ljubicic I.,3.0,8.0,1.05,0
2006-12-09,2006,China Open,Hard,Delgado R.,106.0,Peya A.,143.0,1.9,1.8,0
2006-12-09,2006,China Open,Hard,Lopez F.,81.0,Ancic M.,12.0,2.1,1.66,0
2006-12-09,2006,China Open,Hard,Wang Y.Jr.,484.0,Gregorc L.,481.0,,,0
2006-12-09,2006,China Open,Hard,Healey N.,195.0,Iwabuchi S.,428.0,1.36,2.87,0
2006-12-09,2006,China Open,Hard,Motomura G.,313.0,Berrer M.,145.0,3.5,1.25,0
2006-12-09,2006,China Open,Hard,Karlovic I.,72.0,Ledovskikh M.,284.0,1.22,3.75,1
2006-12-09,2006,China Open,Hard,Peya A.,143.0,Delgado R.,106.0,1.8,1.9,1
2006-12-09,2006,China Open,Hard,Ancic M.,12.0,Lopez F.,81.0,1.66,2.1,1
2006-12-09,2006,China Open,Hard,Berrer M.,145.0,Motomura G.,313.0,1.25,3.5,1
2006-12-09,2006,China Open,Hard,Gregorc L.,481.0,Wang Y.Jr.,484.0,,,1
2006-12-09,2006,China Open,Hard,Ljubicic I.,3.0,Soeda G.,186.0,1.05,8.0,1
2006-12-09,2006,China Open,Hard,Iwabuchi S.,428.0,Healey N.,195.0,2.87,1.36,1
2006-12-09,2006,China Open,Hard,Baghdatis M.,9.0,Gremelmayr D.,97.0,1.12,5.5,1
2006-12-10,2006,Stockholm Open,Hard,Blake J.,8.0,Greul S.,82.0,1.04,9.0,1
2006-12-10,2006,Stockholm Open,Hard,Lopez F.,81.0,Ferrer D.,15.0,2.37,1.53,1
2006-12-10,2006,Stockholm Open,Hard,Gicquel M.,63.0,Nieminen J.,19.0,2.62,1.44,0
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Nalbandian D.,4.0,Marach O.,102.0,1.05,8.5,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Melzer J.,39.0,Kubot L.,132.0,1.22,4.0,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Roddick A.,6.0,Gasquet R.,28.0,1.36,3.0,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Baghdatis M.,9.0,Koubek S.,88.0,1.36,3.0,0
2006-12-10,2006,Stockholm Open,Hard,Nieminen J.,19.0,Gicquel M.,63.0,1.44,2.62,1
2006-12-10,2006,Stockholm Open,Hard,Ferrer D.,15.0,Lopez F.,81.0,1.53,2.37,0
2006-12-10,2006,Stockholm Open,Hard,Berdych T.,11.0,Vinciguerra A.,153.0,1.14,5.0,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Koubek S.,88.0,Baghdatis M.,9.0,3.0,1.36,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Marach O.,102.0,Nalbandian D.,4.0,8.5,1.05,0
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Kubot L.,132.0,Melzer J.,39.0,4.0,1.22,0
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Djokovic N.,16.0,Wawrinka S.,44.0,1.36,3.0,0
2006-12-10,2006,Stockholm Open,Hard,Greul S.,82.0,Blake J.,8.0,9.0,1.04,0
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Wawrinka S.,44.0,Djokovic N.,16.0,3.0,1.36,1
2006-12-10,2006,BA-CA Tennis Trophy,Hard,Gasquet R.,28.0,Roddick A.,6.0,3.0,1.36,0
2006-12-10,2006,Stockholm Open,Hard,Vinciguerra A.,153.0,Berdych T.,11.0,5.0,1.14,0
2006-12-11,2006,Masters Cup,Hard,Ljubicic I.,4.0,Roddick A.,5.0,,,0
2006-12-11,2006,Masters Cup,Hard,Nalbandian D.,7.0,Federer R.,1.0,,,0
2006-12-11,2006,Masters Cup,Hard,Federer R.,1.0,Nalbandian D.,7.0,,,1
2006-12-11,2006,Masters Cup,Hard,Roddick A.,5.0,Ljubicic I.,4.0,,,1
2007-01-01,2007,Next Generation Adelaide International,Hard,Jones A.,200.0,Hajek J.,76.0,2.0,1.72,1
2007-01-01,2007,Chennai Open,Hard,Lu Y.H.,89.0,Galvani S.,109.0,,,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Guccione C.,153.0,Becker B.,58.0,2.37,1.53,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Martin A.,61.0,Rochus C.,78.0,1.9,1.8,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Soderling R.,25.0,Vliegen K.,31.0,1.57,2.25,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Monfils G.,46.0,Seppi A.,74.0,1.4,2.75,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Baghdatis M.,12.0,Kohlschreiber P.,62.0,1.28,3.25,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Rochus C.,78.0,Martin A.,61.0,1.8,1.9,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Youzhny M.,24.0,Bracciali D.,65.0,1.36,2.87,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Ramirez-Hidalgo R.,57.0,Khalfan S.,1116.0,,,1
2007-01-01,2007,Next Generation Adelaide International,Hard,Luczak P.,166.0,Hrbaty D.,21.0,2.87,1.36,1
2007-01-01,2007,Chennai Open,Hard,Udomchoke D.,103.0,Malisse X.,37.0,3.2,1.3,0
2007-01-01,2007,Chennai Open,Hard,Mahut N.,66.0,Falla A.,107.0,1.8,1.9,1
2007-01-01,2007,Chennai Open,Hard,Falla A.,107.0,Mahut N.,66.0,1.9,1.8,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Volandri F.,38.0,Murray A.,17.0,5.5,1.12,0
2007-01-01,2007,Chennai Open,Hard,Greul S.,82.0,Kim K.,100.0,1.72,2.0,0
2007-01-01,2007,Chennai Open,Hard,Gabashvili T.,114.0,Benneteau J.,40.0,2.37,1.53,0
2007-01-01,2007,Chennai Open,Hard,Malisse X.,37.0,Udomchoke D.,103.0,1.3,3.2,1
2007-01-01,2007,Chennai Open,Hard,Amritraj P.,393.0,Karlovic I.,98.0,3.5,1.25,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Serra F.,60.0,Johansson J.,193.0,3.0,1.33,1
2007-01-01,2007,Chennai Open,Hard,Galvani S.,109.0,Lu Y.H.,89.0,,,1
2007-01-01,2007,Chennai Open,Hard,Kim K.,100.0,Greul S.,82.0,2.0,1.72,1
2007-01-01,2007,Chennai Open,Hard,Benneteau J.,40.0,Gabashvili T.,114.0,1.53,2.37,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Khalfan S.,1116.0,Ramirez-Hidalgo R.,57.0,,,0
2007-01-01,2007,Chennai Open,Hard,Karlovic I.,98.0,Amritraj P.,393.0,1.25,3.5,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Vliegen K.,31.0,Soderling R.,25.0,2.25,1.57,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Kohlschreiber P.,62.0,Baghdatis M.,12.0,3.25,1.28,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Becker B.,58.0,Guccione C.,153.0,1.53,2.37,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Hajek J.,76.0,Jones A.,200.0,1.72,2.0,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Bracciali D.,65.0,Youzhny M.,24.0,2.87,1.36,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Hrbaty D.,21.0,Luczak P.,166.0,1.36,2.87,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Seppi A.,74.0,Monfils G.,46.0,2.75,1.4,0
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Garcia-Lopez G.,68.0,Starace P.,83.0,1.61,2.2,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Murray A.,17.0,Volandri F.,38.0,1.12,5.5,1
2007-01-01,2007,Qatar Exxon Mobil Open,Hard,Starace P.,83.0,Garcia-Lopez G.,68.0,2.2,1.61,0
2007-01-01,2007,Next Generation Adelaide International,Hard,Johansson J.,193.0,Serra F.,60.0,1.33,3.0,0
2007-01-02,2007,International Championships,Hard,Malisse X.,31.0,Schuettler R.,99.0,1.12,5.5,0
2007-01-02,2007,International Championships,Hard,Schuettler R.,99.0,Malisse X.,31.0,5.5,1.12,1
2007-01-02,2007,International Championships,Hard,Sanguinetti D.,112.0,Delic A.,95.0,1.83,1.83,1
2007-01-02,2007,International Championships,Hard,Becker B.,54.0,Levine J.,508.0,1.28,3.5,1
2007-01-02,2007,International Championships,Hard,Spadea V.,63.0,Sweeting R.,363.0,1.38,2.87,1
2007-01-02,2007,International Championships,Hard,Haas T.,9.0,Querrey S.,100.0,1.33,3.25,1
2007-01-02,2007,International Championships,Hard,Haas T.,9.0,Lu Y.H.,89.0,1.1,6.5,1
2007-01-02,2007,International Championships,Hard,Delic A.,95.0,Sanguinetti D.,112.0,1.83,1.83,0
2007-01-02,2007,International Championships,Hard,Querrey S.,100.0,Haas T.,9.0,3.25,1.33,0
2007-01-02,2007,International Championships,Hard,Lu Y.H.,89.0,Haas T.,9.0,6.5,1.1,0
2007-01-02,2007,International Championships,Hard,Sweeting R.,363.0,Spadea V.,63.0,2.87,1.38,0
2007-01-02,2007,International Championships,Hard,Levine J.,508.0,Becker B.,54.0,3.5,1.28,0
2007-01-03,2007,Channel Open,Hard,Lu Y.,80.0,Johansson T.,92.0,,,0
2007-01-03,2007,Dubai Tennis Championships,Hard,Federer R.,1.0,Djokovic N.,14.0,1.04,9.0,1
2007-01-03,2007,Channel Open,Hard,Del Potro J.M.,67.0,Blake J.,6.0,3.39,1.3,0
2007-01-03,2007,Channel Open,Hard,Henman T.,37.0,Lopez F.,96.0,1.36,3.0,0
2007-01-03,2007,Channel Open,Hard,Lopez F.,96.0,Henman T.,37.0,3.0,1.36,1
2007-01-03,2007,Channel Open,Hard,Kuerten G.,804.0,Hernych J.,84.0,2.75,1.39,0
2007-01-03,2007,Channel Open,Hard,Johansson T.,92.0,Lu Y.,80.0,,,1
2007-01-03,2007,Dubai Tennis Championships,Hard,Santoro F.,63.0,Soderling R.,30.0,3.0,1.36,0
2007-01-03,2007,Dubai Tennis Championships,Hard,Rochus O.,34.0,Haas T.,9.0,3.5,1.28,0
2007-01-03,2007,Dubai Tennis Championships,Hard,Djokovic N.,14.0,Federer R.,1.0,9.0,1.04,0
2007-01-03,2007,Dubai Tennis Championships,Hard,Nadal R.,2.0,Youzhny M.,18.0,1.5,2.5,0
2007-01-03,2007,Channel Open,Hard,Capdeville P.,159.0,Melzer J.,31.0,2.25,1.57,0
2007-01-03,2007,Channel Open,Hard,Goldstein P.,76.0,Querrey S.,77.0,3.25,1.33,0
2007-01-03,2007,Channel Open,Hard,Blake J.,6.0,Del Potro J.M.,67.0,1.3,3.39,1
2007-01-03,2007,Dubai Tennis Championships,Hard,Haas T.,9.0,Rochus O.,34.0,1.28,3.5,1
2007-01-03,2007,Dubai Tennis Championships,Hard,Soderling R.,30.0,Santoro F.,63.0,1.36,3.0,1
2007-01-03,2007,Channel Open,Hard,Hernych J.,84.0,Kuerten G.,804.0,1.39,2.75,1
2007-01-03,2007,Channel Open,Hard,Melzer J.,31.0,Capdeville P.,159.0,1.57,2.25,1
2007-01-03,2007,Dubai Tennis Championships,Hard,Youzhny M.,18.0,Nadal R.,2.0,2.5,1.5,1
2007-01-03,2007,Channel Open,Hard,Querrey S.,77.0,Goldstein P.,76.0,1.33,3.25,1
2007-01-04,2007,Sony Ericsson Open,Hard,Djokovic N.,10.0,Canas G.,55.0,1.61,2.25,1
2007-01-04,2007,Sony Ericsson Open,Hard,Canas G.,55.0,Djokovic N.,10.0,2.25,1.61,0
2007-01-08,2007,Legg Mason Classic,Hard,Capdeville P.,122.0,Delic A.,66.0,2.25,1.57,1
2007-01-08,2007,Legg Mason Classic,Hard,Roddick A.,5.0,Zib T.,131.0,1.04,10.0,1
2007-01-08,2007,Legg Mason Classic,Hard,Johansson T.,74.0,Clement A.,30.0,2.25,1.57,1
2007-01-08,2007,Legg Mason Classic,Hard,Clement A.,30.0,Johansson T.,74.0,1.57,2.25,0
2007-01-08,2007,Legg Mason Classic,Hard,Zib T.,131.0,Roddick A.,5.0,10.0,1.04,0
2007-01-08,2007,Legg Mason Classic,Hard,Delic A.,66.0,Capdeville P.,122.0,1.57,2.25,0
2007-01-08,2007,Legg Mason Classic,Hard,Klizan M.,459.0,Monfils G.,54.0,5.5,1.12,0
2007-01-08,2007,Legg Mason Classic,Hard,Hernych J.,121.0,Safin M.,22.0,3.25,1.33,0
2007-01-08,2007,Legg Mason Classic,Hard,Nishikori K.,276.0,Benneteau J.,57.0,2.5,1.5,0
2007-01-08,2007,Legg Mason Classic,Hard,Goldstein P.,101.0,Stepanek R.,63.0,4.0,1.22,0
2007-01-08,2007,Legg Mason Classic,Hard,Fish M.,43.0,Berrer M.,84.0,1.8,1.9,0
2007-01-08,2007,Legg Mason Classic,Hard,Moodie W.,107.0,Spadea V.,58.0,2.25,1.57,0
2007-01-08,2007,Legg Mason Classic,Hard,Llodra M.,61.0,Haase R.,104.0,1.66,2.1,0
2007-01-08,2007,Legg Mason Classic,Hard,Korolev E.,81.0,Karlovic I.,41.0,2.37,1.53,0
2007-01-08,2007,Legg Mason Classic,Hard,Del Potro J.M.,59.0,Odesnik W.,189.0,1.22,4.0,0
2007-01-08,2007,Legg Mason Classic,Hard,Becker B.,47.0,Isner J.,416.0,1.44,2.62,0
2007-01-08,2007,Legg Mason Classic,Hard,Karlovic I.,41.0,Korolev E.,81.0,1.53,2.37,1
2007-01-08,2007,Legg Mason Classic,Hard,Isner J.,416.0,Becker B.,47.0,2.62,1.44,1
2007-01-08,2007,Legg Mason Classic,Hard,Odesnik W.,189.0,Del Potro J.M.,59.0,4.0,1.22,1
2007-01-08,2007,Legg Mason Classic,Hard,Haase R.,104.0,Llodra M.,61.0,2.1,1.66,1
2007-01-08,2007,Legg Mason Classic,Hard,Spadea V.,58.0,Moodie W.,107.0,1.57,2.25,1
2007-01-08,2007,Legg Mason Classic,Hard,Berrer M.,84.0,Fish M.,43.0,1.9,1.8,1
2007-01-08,2007,Legg Mason Classic,Hard,Stepanek R.,63.0,Goldstein P.,101.0,1.22,4.0,1
2007-01-08,2007,Legg Mason Classic,Hard,Benneteau J.,57.0,Nishikori K.,276.0,1.5,2.5,1
2007-01-08,2007,Legg Mason Classic,Hard,Safin M.,22.0,Hernych J.,121.0,1.33,3.25,1
2007-01-08,2007,Legg Mason Classic,Hard,Monfils G.,54.0,Klizan M.,459.0,1.12,5.5,1
2007-01-09,2007,US Open,Hard,Verdasco F.,34.0,Berdych T.,9.0,3.0,1.36,0
2007-01-09,2007,US Open,Hard,Isner J.,184.0,Federer R.,1.0,13.0,1.01,0
2007-01-09,2007,US Open,Hard,Davydenko N.,4.0,Almagro N.,28.0,1.16,4.5,1
2007-01-09,2007,US Open,Hard,Grosjean S.,78.0,Haas T.,10.0,2.62,1.44,0
2007-01-09,2007,US Open,Hard,Johansson T.,68.0,Roddick A.,5.0,6.5,1.1,0
2007-01-09,2007,US Open,Hard,Federer R.,1.0,Isner J.,184.0,1.01,13.0,1
2007-01-09,2007,US Open,Hard,Berdych T.,9.0,Verdasco F.,34.0,1.36,3.0,1
2007-01-09,2007,US Open,Hard,Lee H.T.,43.0,Murray A.,19.0,2.75,1.39,1
2007-01-09,2007,US Open,Hard,Lopez F.,60.0,Young D.,223.0,1.25,3.75,1
2007-01-09,2007,US Open,Hard,Young D.,223.0,Lopez F.,60.0,3.75,1.25,0
2007-01-09,2007,US Open,Hard,Roddick A.,5.0,Johansson T.,68.0,1.1,6.5,1
2007-01-09,2007,US Open,Hard,Haas T.,10.0,Grosjean S.,78.0,1.44,2.62,1
2007-01-09,2007,US Open,Hard,Koubek S.,63.0,Blake J.,6.0,5.5,1.12,0
2007-01-09,2007,US Open,Hard,Murray A.,19.0,Lee H.T.,43.0,1.39,2.75,0
2007-01-09,2007,US Open,Hard,Blake J.,6.0,Koubek S.,63.0,1.12,5.5,1
2007-01-09,2007,US Open,Hard,Almagro N.,28.0,Davydenko N.,4.0,4.5,1.16,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Bolelli S.,91.0,Moodie W.,157.0,2.2,1.61,0
2007-01-10,2007,Open de Moselle,Hard,Mayer F.,56.0,Robredo T.,9.0,3.75,1.25,0
2007-01-10,2007,Open de Moselle,Hard,Serra F.,98.0,Gicquel M.,70.0,2.37,1.53,0
2007-01-10,2007,Open de Moselle,Hard,Calleri A.,49.0,Kohlschreiber P.,33.0,2.37,1.53,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Haase R.,103.0,Navarro-Pastor I.,113.0,1.53,2.37,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Gabashvili T.,94.0,Capdeville P.,101.0,2.0,1.72,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Nishikori K.,253.0,Fleishman Z.,145.0,1.83,1.83,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Udomchoke D.,122.0,Lu Y.H.,96.0,1.9,1.8,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Fognini F.,108.0,Zverev M.,111.0,2.62,1.44,0
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Zverev M.,111.0,Fognini F.,108.0,1.44,2.62,1
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Lu Y.H.,96.0,Udomchoke D.,122.0,1.8,1.9,1
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Fleishman Z.,145.0,Nishikori K.,253.0,1.83,1.83,1
